t_s,gap_mm,hall_mV,adc16
72.611,389,2258,29329
72.639,390,2269,29465
72.672,385,2277,29571
72.704,388,2284,29660
72.733,383,2294,29792
72.766,389,2304,29930
72.795,390,2313,30040
72.827,379,2322,30153
72.856,382,2328,30236
72.889,382,2330,30256
72.917,383,2337,30350
72.951,384,2347,30486
72.980,375,2355,30589
73.012,386,2365,30709
73.041,378,2371,30787
73.074,376,2381,30919
73.102,374,2385,30978
73.136,374,2394,31094
73.167,376,2401,31183
73.196,376,2402,31200
73.229,370,2407,31260
73.258,372,2412,31325
73.291,368,2415,31364
73.319,376,2420,31430
73.352,372,2422,31456
73.381,378,2423,31465
73.413,373,2424,31479
73.443,373,2424,31486
73.475,380,2426,31506
73.504,378,2426,31507
73.536,375,2426,31507
73.569,367,2425,31500
73.598,372,2425,31493
73.630,372,2426,31505
73.660,377,2427,31516
73.692,377,2427,31518
73.721,372,2427,31518
73.753,373,2427,31515
73.782,377,2426,31512
73.815,378,2427,31517
73.844,368,2427,31518
73.877,373,2427,31525
73.905,366,2427,31523
73.938,369,2427,31519
73.967,371,2426,31513
73.999,375,2421,31447
74.032,373,2417,31395
74.061,376,2413,31338
74.093,369,2412,31331
74.122,373,2412,31327
74.155,369,2411,31315
74.184,372,2408,31272
74.216,373,2403,31205
74.245,367,2402,31198
74.278,378,2402,31198
74.306,386,2402,31198
74.340,385,2402,31196
74.368,384,2402,31198
74.401,373,2402,31196
74.433,386,2402,31191
74.462,374,2402,31193
74.495,373,2398,31145
74.524,380,2397,31132
74.556,380,2396,31118
74.585,372,2394,31089
74.617,377,2392,31066
74.646,374,2388,31011
74.679,376,2386,30989
74.708,380,2383,30951
74.741,368,2382,30941
74.769,379,2382,30941
74.802,373,2383,30947
74.834,380,2383,30949
74.863,374,2382,30941
74.896,376,2382,30939
74.925,384,2382,30942
74.957,381,2382,30930
74.986,387,2381,30922
75.018,375,2380,30912
75.047,373,2379,30903
75.080,387,2377,30865
75.109,375,2376,30863
75.141,376,2373,30825
75.170,387,2373,30814
75.203,376,2372,30804
75.232,380,2371,30797
75.265,382,2370,30786
75.297,382,2369,30767
75.327,377,2368,30761
75.358,380,2368,30752
75.388,376,2367,30745
75.420,385,2366,30731
75.449,382,2364,30699
75.482,378,2360,30654
75.511,380,2358,30623
75.543,379,2356,30593
75.572,375,2352,30548
75.605,386,2353,30555
75.634,377,2355,30590
75.667,378,2356,30593
75.699,379,2355,30588
75.728,382,2352,30541
75.760,381,2348,30497
75.790,389,2348,30492
75.822,377,2344,30441
75.851,385,2343,30426
75.883,372,2343,30433
75.912,373,2344,30448
75.945,382,2343,30434
75.973,376,2342,30413
76.007,386,2336,30344
76.035,380,2333,30298
76.068,386,2329,30252
76.096,388,2329,30244
76.129,391,2328,30236
76.161,389,2328,30237
76.191,390,2333,30298
76.223,384,2334,30312
76.252,385,2333,30298
76.284,388,2330,30256
76.313,384,2328,30237
76.346,374,2321,30147
76.375,379,2309,29983
76.408,382,2303,29909
76.436,381,2295,29810
76.469,383,2294,29800
76.498,395,2296,29818
76.531,381,2300,29872
76.563,388,2303,29913
76.592,383,2303,29916
76.624,380,2303,29910
76.655,385,2297,29828
76.686,388,2293,29780
76.715,385,2290,29745
76.747,385,2284,29668
76.776,382,2284,29660
76.809,388,2283,29652
76.838,387,2280,29617
76.871,389,2280,29613
76.899,386,2279,29600
76.932,386,2279,29597
76.960,378,2279,29594
76.993,383,2280,29608
77.026,390,2280,29617
77.055,389,2277,29573
77.087,386,2274,29532
77.116,381,2278,29589
77.149,392,2283,29654
77.178,387,2286,29691
77.210,381,2297,29828
77.239,387,2304,29929
77.271,379,2318,30109
77.300,384,2328,30235
77.333,380,2333,30300
77.361,390,2341,30402
77.394,382,2343,30424
77.427,376,2338,30366
77.456,379,2333,30305
77.488,388,2333,30301
77.518,383,2334,30308
77.550,382,2340,30390
77.580,380,2347,30482
77.611,382,2355,30583
77.641,377,2365,30711
77.673,380,2373,30815
77.702,383,2382,30936
77.735,382,2394,31097
77.764,375,2401,31186
77.796,376,2402,31194
77.825,369,2402,31198
77.858,375,2402,31197
77.890,368,2402,31194
77.920,374,2402,31196
77.951,371,2402,31196
77.981,380,2402,31197
78.013,373,2402,31198
78.042,378,2402,31196
78.075,368,2402,31199
78.103,368,2402,31197
78.136,368,2402,31195
78.165,370,2402,31197
78.197,371,2402,31196
78.226,369,2402,31197
78.259,375,2402,31198
78.291,373,2402,31195
78.321,374,2402,31193
78.353,378,2402,31197
78.382,384,2402,31198
78.414,383,2402,31200
78.443,382,2404,31217
78.476,376,2409,31282
78.505,379,2413,31337
78.537,375,2421,31442
78.566,372,2425,31497
78.599,376,2427,31515
78.627,370,2427,31519
78.660,375,2428,31536
78.689,366,2430,31560
78.722,367,2433,31592
78.754,370,2434,31617
78.783,372,2434,31609
78.815,364,2435,31620
78.844,376,2434,31606
78.877,375,2433,31593
78.906,373,2432,31585
78.938,367,2434,31614
78.967,377,2436,31641
79.000,368,2437,31650
79.029,371,2440,31687
79.062,367,2442,31716
79.090,366,2444,31746
79.123,357,2446,31766
79.155,373,2446,31774
79.185,371,2446,31772
79.217,364,2446,31772
79.246,367,2446,31773
79.278,366,2447,31774
79.308,365,2447,31775
79.340,361,2447,31778
79.369,364,2447,31783
79.402,368,2448,31798
79.431,365,2450,31814
79.463,369,2451,31827
79.491,371,2451,31832
79.524,366,2451,31834
79.553,370,2451,31838
79.586,363,2452,31839
79.618,370,2451,31836
79.647,364,2452,31840
79.680,365,2452,31841
79.709,367,2452,31844
79.741,371,2453,31857
79.771,364,2453,31865
79.803,365,2454,31874
79.832,360,2455,31881
79.864,357,2456,31903
79.894,361,2456,31902
79.926,360,2456,31896
79.955,371,2456,31903
79.988,360,2455,31888
80.016,361,2454,31877
80.049,364,2454,31875
80.081,358,2454,31877
80.110,369,2455,31882
80.143,358,2455,31882
80.172,366,2456,31898
80.204,368,2456,31896
80.233,359,2457,31914
80.266,362,2458,31919
80.295,357,2458,31926
80.327,368,2458,31930
80.356,358,2459,31934
80.389,359,2459,31936
80.418,366,2460,31947
80.450,361,2460,31945
80.482,358,2460,31953
80.512,358,2461,31963
80.544,355,2461,31965
80.574,359,2461,31966
80.606,361,2461,31962
80.635,351,2461,31966
80.667,355,2461,31965
80.696,355,2461,31968
80.729,361,2461,31969
80.757,354,2461,31967
80.791,353,2462,31975
80.820,355,2462,31972
80.852,357,2463,31989
80.881,357,2463,31990
80.913,350,2463,31993
80.945,353,2463,31994
80.975,353,2465,32011
81.007,351,2465,32012
81.037,359,2466,32023
81.068,353,2466,32023
81.097,353,2466,32029
81.130,355,2467,32037
81.159,351,2467,32035
81.192,351,2467,32037
81.220,348,2466,32030
81.253,342,2467,32039
81.282,355,2467,32041
81.314,350,2467,32037
81.347,361,2466,32031
81.376,351,2467,32039
81.408,349,2467,32044
81.437,345,2467,32036
81.470,346,2467,32043
81.499,346,2467,32037
81.531,349,2467,32046
81.561,345,2467,32043
81.593,344,2468,32053
81.623,348,2468,32051
81.655,351,2468,32050
81.683,352,2468,32056
81.716,351,2469,32066
81.744,349,2468,32059
81.777,348,2469,32071
81.809,346,2470,32076
81.838,347,2469,32066
81.871,350,2469,32063
81.900,345,2469,32069
81.933,348,2469,32069
81.961,342,2468,32057
81.994,344,2468,32052
82.023,345,2468,32054
82.055,343,2468,32051
82.084,345,2468,32056
82.117,350,2468,32054
82.146,347,2469,32062
82.178,347,2469,32064
82.207,348,2470,32074
82.240,343,2470,32083
82.272,343,2471,32087
82.301,346,2470,32083
82.334,339,2471,32098
82.363,349,2471,32090
82.395,340,2471,32097
82.424,346,2471,32094
82.457,347,2472,32099
82.485,343,2472,32099
82.518,342,2472,32105
82.547,345,2471,32092
82.580,349,2472,32099
82.608,344,2471,32097
82.641,333,2472,32104
82.673,338,2473,32112
82.703,344,2472,32105
82.735,345,2472,32105
82.764,338,2472,32107
82.797,349,2472,32111
82.825,341,2472,32106
82.858,341,2472,32105
82.887,339,2472,32104
82.920,341,2471,32096
82.948,343,2472,32101
82.981,334,2472,32101
83.010,340,2472,32101
83.043,340,2472,32101
83.071,338,2472,32106
83.104,343,2473,32113
83.136,340,2472,32107
83.165,349,2473,32123
83.198,336,2474,32126
83.227,337,2474,32127
83.259,336,2474,32130
83.288,338,2474,32125
83.321,344,2474,32129
83.350,336,2474,32133
83.382,341,2474,32126
83.411,339,2475,32143
83.444,338,2475,32147
83.473,340,2475,32138
83.505,331,2475,32148
83.538,340,2475,32146
83.567,333,2475,32149
83.599,342,2475,32149
83.628,329,2476,32157
83.661,334,2475,32147
83.690,329,2476,32160
83.722,335,2476,32154
83.751,332,2476,32154
83.784,323,2476,32161
83.813,327,2476,32160
83.845,323,2476,32163
83.874,326,2476,32156
83.907,326,2476,32158
83.939,326,2476,32159
83.968,331,2476,32160
84.001,323,2476,32160
84.030,328,2476,32162
84.062,326,2476,32155
84.091,324,2476,32163
84.124,325,2476,32159
84.153,321,2476,32155
84.185,325,2476,32152
84.214,322,2476,32160
84.247,323,2476,32155
84.275,325,2476,32154
84.308,324,2476,32163
84.337,326,2476,32160
84.370,321,2476,32156
84.402,328,2476,32162
84.431,326,2476,32162
84.464,331,2476,32156
84.492,332,2476,32158
84.525,332,2477,32165
84.554,333,2476,32162
84.586,329,2476,32156
84.615,334,2476,32155
84.648,330,2476,32152
84.677,323,2475,32150
84.710,337,2476,32154
84.738,336,2476,32151
84.771,340,2475,32147
84.800,335,2475,32145
84.832,339,2475,32150
84.865,337,2475,32139
84.894,340,2474,32133
84.927,336,2474,32128
84.956,349,2473,32120
84.989,349,2472,32110
85.017,342,2471,32095
85.050,339,2471,32095
85.079,342,2470,32082
85.111,355,2470,32077
85.140,344,2469,32071
85.173,350,2469,32068
85.202,343,2468,32053
85.234,349,2468,32051
85.266,346,2468,32048
85.296,348,2467,32043
85.328,355,2467,32039
85.357,347,2467,32038
85.390,353,2467,32038
85.418,354,2467,32037
85.451,357,2466,32029
85.480,349,2466,32029
85.513,353,2465,32019
85.541,354,2466,32025
85.574,353,2465,32012
85.603,357,2464,32007
85.636,352,2464,31999
85.668,363,2463,31988
85.697,351,2462,31982
85.729,356,2462,31976
85.759,357,2462,31975
85.791,361,2461,31967
85.820,354,2462,31969
85.852,356,2461,31968
85.882,359,2461,31967
85.914,361,2461,31964
85.943,357,2461,31963
85.976,360,2461,31965
86.005,358,2461,31961
86.037,358,2460,31956
86.066,356,2460,31945
86.098,366,2459,31937
86.131,364,2457,31915
86.160,363,2456,31896
86.192,358,2455,31887
86.221,365,2454,31876
86.253,363,2454,31876
86.282,360,2455,31881
86.315,357,2453,31860
86.344,359,2453,31854
86.377,355,2452,31850
86.406,363,2452,31841
86.439,366,2452,31839
86.467,364,2451,31838
86.500,368,2451,31828
86.529,368,2449,31809
86.562,358,2448,31794
86.594,365,2447,31782
86.623,361,2447,31778
86.655,363,2447,31775
86.684,364,2446,31769
86.717,373,2446,31765
86.746,362,2443,31731
86.778,372,2442,31716
86.808,374,2440,31690
86.840,371,2437,31656
86.868,371,2437,31645
86.902,373,2435,31626
86.930,372,2433,31594
86.962,368,2430,31565
86.995,378,2429,31545
87.025,371,2428,31534
87.057,373,2428,31528
87.086,363,2427,31527
87.118,366,2427,31521
87.147,372,2427,31515
87.180,373,2427,31516
87.208,376,2425,31495
87.241,367,2421,31446
87.270,375,2421,31448
87.303,376,2420,31430
87.331,368,2418,31404
87.364,377,2418,31403
87.396,376,2416,31379
87.425,372,2414,31347
87.458,371,2413,31336
87.487,366,2412,31330
87.520,379,2412,31320
87.549,386,2409,31293
87.581,373,2406,31243
87.610,372,2402,31201
87.642,377,2402,31196
87.671,382,2402,31196
87.704,380,2402,31195
87.733,369,2401,31182
87.765,375,2400,31174
87.794,383,2400,31168
87.827,386,2400,31164
87.859,382,2397,31137
87.888,390,2397,31129
87.921,369,2392,31067
87.950,376,2388,31011
87.983,373,2385,30972
88.011,386,2382,30942
88.044,376,2380,30916
88.073,379,2374,30835
88.105,379,2371,30799
88.134,374,2367,30748
88.167,380,2364,30697
88.196,385,2358,30630
88.228,387,2355,30580
88.260,381,2349,30508
88.290,386,2348,30493
88.322,378,2343,30435
88.351,379,2339,30379
88.384,382,2333,30305
88.413,384,2330,30267
88.445,375,2328,30236
88.474,382,2324,30183
88.506,377,2319,30113
88.535,387,2314,30058
88.568,380,2308,29974
88.597,387,2303,29913
88.629,384,2302,29904
88.658,387,2296,29824
88.691,377,2293,29786
88.723,383,2291,29750
88.753,392,2284,29669
88.785,382,2284,29660
88.814,384,2279,29600
88.846,387,2270,29476
88.875,376,2265,29412
88.908,393,2258,29325
88.937,389,2252,29250
88.970,382,2248,29191
88.999,394,2244,29149
89.031,387,2244,29145
89.063,385,2240,29086
89.093,381,2236,29038
89.125,386,2233,29002
89.155,386,2230,28965
89.186,382,2230,28960
89.215,389,2227,28921
89.248,391,2224,28884
89.277,391,2213,28736
89.310,387,2209,28685
89.339,387,2199,28557
89.372,391,2190,28439
89.400,382,2176,28255
89.433,393,2170,28187
89.462,388,2169,28164
89.494,379,2164,28101
89.527,386,2162,28073
89.556,392,2163,28091
89.588,390,2165,28116
89.617,392,2166,28126
89.650,390,2166,28128
89.678,384,2170,28185
89.711,379,2169,28168
89.740,376,2165,28122
89.772,378,2160,28052
89.801,390,2158,28021
89.834,378,2155,27990
89.863,387,2158,28030
89.895,384,2155,27992
89.928,393,2152,27951
89.957,395,2151,27930
89.989,373,2146,27866
90.018,383,2136,27737
90.051,387,2131,27673
90.080,385,2122,27564
90.112,386,2120,27533
90.142,388,2121,27541
90.174,393,2121,27551
90.203,395,2119,27523
90.235,391,2121,27547
90.264,387,2118,27510
90.297,389,2112,27430
90.329,385,2111,27418
90.358,394,2111,27412
90.391,385,2110,27408
90.420,392,2106,27358
90.452,380,2096,27215
90.481,393,2086,27097
90.514,381,2086,27097
90.543,387,2086,27090
90.576,380,2082,27044
90.604,387,2086,27089
90.637,390,2078,26984
90.666,390,2055,26690
90.698,394,2042,26524
90.730,393,2045,26566
90.759,387,2044,26552
90.792,391,2042,26515
90.821,389,2038,26462
90.853,383,2033,26401
90.882,383,2026,26307
90.915,392,2020,26238
90.944,382,2026,26309
90.977,384,2026,26309
91.006,377,2027,26319
91.039,390,2027,26324
91.067,390,2033,26406
91.100,385,2047,26583
91.132,386,2063,26787
91.161,390,2068,26863
91.194,386,2075,26954
91.222,387,2073,26923
91.255,390,2080,27020
91.284,380,2086,27097
91.317,391,2119,27516
91.345,383,2145,27855
91.378,376,2161,28065
91.407,380,2156,28002
91.440,383,2145,27859
91.469,394,2131,27673
91.502,394,2120,27539
91.530,379,2117,27492
91.563,397,2111,27418
91.595,395,2107,27361
91.624,389,2106,27355
91.657,396,2108,27372
91.685,392,2101,27288
91.718,403,2103,27312
91.747,390,2112,27426
91.779,384,2130,27666
91.808,397,2136,27746
91.841,391,2134,27713
91.870,390,2127,27630
91.902,391,2114,27461
91.931,392,2122,27560
91.964,393,2131,27678
91.996,380,2140,27791
92.025,385,2146,27870
92.058,384,2148,27903
92.087,393,2151,27939
92.119,387,2149,27905
92.148,383,2143,27828
92.181,380,2135,27732
92.209,393,2131,27676
92.242,394,2131,27671
92.271,399,2128,27635
92.304,390,2130,27668
92.332,389,2133,27707
92.365,380,2131,27679
92.397,382,2121,27542
92.427,390,2111,27415
92.459,385,2110,27407
92.488,385,2105,27334
92.521,396,2090,27146
92.549,388,2086,27098
92.582,394,2086,27089
92.611,384,2077,26973
92.644,386,2072,26905
92.673,394,2082,27035
92.705,393,2086,27098
92.734,387,2086,27097
92.767,394,2085,27078
92.799,388,2087,27101
92.828,389,2087,27108
92.861,391,2096,27218
92.890,393,2100,27268
92.922,391,2109,27390
92.951,391,2111,27411
92.983,386,2111,27421
93.012,385,2120,27537
93.045,388,2131,27675
93.073,381,2148,27895
93.106,390,2164,28101
93.135,384,2170,28184
93.168,383,2161,28061
93.200,381,2151,27939
93.229,393,2150,27924
93.262,391,2149,27914
93.291,383,2145,27860
93.323,388,2139,27784
93.352,383,2138,27761
93.385,390,2136,27742
93.414,378,2136,27741
93.446,391,2137,27751
93.475,391,2136,27746
93.508,391,2131,27679
93.537,389,2131,27674
93.569,391,2131,27675
93.602,385,2131,27674
93.631,384,2129,27647
93.663,397,2123,27577
93.693,391,2123,27578
93.725,383,2122,27556
93.755,387,2121,27545
93.787,393,2121,27553
93.816,390,2118,27508
93.848,384,2112,27434
93.877,396,2117,27496
93.910,390,2126,27612
93.939,383,2130,27663
93.971,388,2136,27738
94.003,388,2138,27767
94.033,386,2131,27675
94.065,392,2126,27615
94.094,390,2129,27649
94.126,402,2126,27616
94.155,394,2116,27475
94.188,389,2107,27362
94.216,397,2108,27384
94.249,390,2115,27462
94.278,386,2131,27670
94.311,379,2145,27857
94.340,390,2147,27889
94.373,384,2140,27791
94.404,384,2136,27735
94.434,381,2136,27743
94.466,387,2140,27794
94.495,388,2145,27864
94.528,386,2146,27867
94.557,380,2145,27863
94.589,389,2148,27891
94.618,384,2150,27928
94.651,387,2146,27866
94.680,384,2145,27855
94.712,385,2145,27852
94.741,380,2142,27821
94.774,392,2140,27798
94.806,389,2140,27794
94.835,388,2137,27755
94.867,383,2130,27667
94.896,395,2122,27556
94.929,386,2119,27525
94.958,385,2115,27470
94.991,387,2119,27514
95.019,389,2117,27498
95.052,390,2120,27528
95.080,389,2112,27431
95.113,391,2111,27420
95.142,385,2118,27504
95.175,379,2121,27543
95.207,392,2121,27547
95.236,391,2120,27536
95.268,384,2122,27554
95.297,385,2126,27613
95.330,391,2129,27655
95.359,384,2130,27668
95.392,393,2127,27630
95.421,380,2112,27434
95.454,389,2111,27413
95.482,389,2116,27479
95.515,388,2127,27624
95.544,398,2131,27673
95.576,388,2131,27680
95.609,385,2132,27685
95.638,385,2135,27734
95.671,394,2139,27775
95.700,386,2136,27747
95.732,393,2133,27708
95.761,382,2131,27679
95.793,383,2120,27539
95.823,397,2104,27321
95.855,388,2100,27271
95.884,385,2099,27264
95.916,394,2088,27114
95.945,377,2087,27099
95.978,378,2087,27101
96.006,397,2086,27098
96.039,382,2087,27099
96.072,394,2089,27134
96.101,385,2097,27229
96.133,380,2098,27243
96.162,385,2100,27273
96.195,389,2092,27174
96.223,392,2084,27061
96.256,388,2075,26955
96.285,388,2071,26891
96.318,392,2067,26848
96.347,387,2066,26834
96.380,397,2066,26837
96.411,374,2072,26906
96.440,390,2067,26845
96.473,394,2060,26749
96.502,388,2065,26817
96.534,399,2065,26815
96.564,388,2056,26709
96.596,389,2046,26567
96.625,399,2032,26390
96.658,387,1601,20790
96.687,393,1139,14796
96.720,384,959,12450
96.748,385,845,10975
96.781,394,636,8263
96.809,381,591,7678
96.842,387,375,4871
96.874,394,335,4346
96.904,393,2017,26199
96.936,382,1347,17498
96.965,392,1091,14167
96.998,380,958,12443
97.026,389,773,10034
97.059,385,613,7958
97.089,391,485,6302
97.120,394,286,3717
97.149,388,227,2944
97.182,390,32,415
97.211,379,40,526
97.243,391,0,4
97.272,394,27,356
97.305,385,0,2
97.337,389,9,122
97.366,390,2,26
97.399,392,1,17
97.427,388,1,8
97.460,393,0,0
97.489,388,32,414
97.521,385,0,0
97.550,395,30,386
97.583,380,0,0
97.612,388,13,167
97.645,387,0,1
97.674,391,8,108
97.707,384,1,11
97.739,390,1961,25470
97.768,394,2047,26585
97.800,395,2048,26593
97.829,384,2049,26608
97.862,394,2047,26585
97.891,386,2056,26708
97.924,393,2066,26831
97.952,387,2061,26771
97.985,382,2057,26710
98.013,388,2058,26724
98.046,388,2063,26792
98.078,380,2081,27033
98.107,378,2087,27099
98.140,384,2088,27116
98.169,392,2096,27222
98.201,399,2106,27354
98.230,387,2111,27419
98.263,396,2121,27551
98.292,394,2126,27611
98.324,389,2125,27605
98.353,392,2130,27669
98.386,390,2139,27776
98.415,395,2156,27996
98.447,395,2176,28255
98.480,391,2189,28435
98.509,389,2190,28448
98.541,381,2190,28441
98.570,378,2190,28442
98.603,392,2191,28457
98.632,384,2196,28515
98.664,391,2196,28514
98.693,389,2190,28442
98.726,388,2190,28443
98.754,386,2197,28539
98.787,388,2196,28521
98.816,392,2196,28517
98.849,390,2200,28569
98.881,385,2208,28682
98.910,384,2219,28822
98.943,389,2238,29070
98.972,383,2240,29090
99.004,390,2227,28920
99.033,380,2219,28820
99.066,383,2215,28770
99.094,381,2215,28766
99.127,379,2215,28773
99.156,387,2219,28824
99.189,386,2223,28870
99.217,381,2222,28852
99.250,384,2221,28840
99.282,389,2223,28874
99.311,390,2224,28879
99.344,387,2224,28886
99.373,382,2224,28886
99.405,384,2225,28894
99.434,385,2225,28895
99.467,385,2225,28897
99.496,381,2225,28897
99.528,384,2224,28887
99.557,391,2224,28878
99.590,384,2221,28840
99.619,385,2214,28757
99.651,382,2210,28699
99.680,384,2202,28595
99.713,382,2199,28563
99.745,378,2200,28567
99.774,396,2204,28620
99.807,391,2204,28629
99.836,385,2201,28588
99.868,382,2200,28576
99.897,390,2195,28502
99.930,390,2187,28403
99.959,386,2177,28268
99.991,384,2174,28233
100.020,396,2175,28249
100.053,387,2171,28192
100.081,385,2170,28187
100.115,386,2161,28060
100.147,394,2155,27985
100.176,384,2158,28030
100.208,391,2154,27971
100.237,387,2150,27929
100.270,391,2156,27999
100.299,384,2162,28073
100.331,380,2170,28187
100.360,382,2175,28251
100.393,391,2183,28352
100.421,381,2190,28439
100.454,391,2194,28499
100.483,390,2197,28535
100.516,381,2201,28591
100.548,397,2209,28691
100.577,396,2210,28700
100.610,384,2211,28712
100.638,380,2210,28704
100.671,380,2214,28757
100.700,386,2221,28840
100.733,390,2225,28892
100.761,383,2236,29042
100.794,387,2253,29258
100.823,393,2269,29473
100.856,384,2284,29659
100.885,385,2294,29795
100.917,375,2304,29922
100.950,379,2315,30067
100.979,392,2324,30182
101.011,374,2328,30240
101.040,378,2335,30320
101.073,376,2348,30493
101.102,378,2361,30658
101.134,371,2370,30780
101.164,377,2381,30920
101.196,371,2383,30948
101.224,370,2388,31012
101.257,381,2389,31021
101.286,371,2389,31024
101.319,379,2390,31037
101.351,381,2393,31077
101.380,383,2393,31084
101.413,375,2393,31075
101.442,378,2393,31084
101.474,368,2397,31127
101.504,373,2400,31165
101.536,374,2402,31198
101.565,365,2411,31309
101.598,378,2424,31487
101.627,363,2433,31596
101.659,366,2442,31711
101.688,361,2446,31772
101.721,363,2450,31820
101.749,362,2452,31851
101.782,361,2458,31919
101.814,362,2461,31959
101.843,367,2461,31964
101.876,355,2461,31964
101.904,350,2461,31967
101.937,352,2462,31980
101.966,355,2463,31983
101.998,349,2464,32003
102.027,349,2466,32025
102.060,354,2467,32037
102.088,338,2468,32056
102.121,347,2471,32092
102.150,340,2474,32133
102.183,341,2475,32143
102.212,333,2476,32154
102.244,333,2476,32158
102.277,335,2477,32165
102.306,333,2477,32169
102.339,334,2477,32173
102.367,331,2478,32178
102.400,334,2478,32184
102.429,326,2478,32187
102.462,332,2479,32190
102.491,334,2479,32192
102.523,325,2479,32198
102.552,320,2479,32200
102.585,328,2479,32193
102.613,337,2479,32200
102.646,330,2479,32192
102.678,341,2480,32203
102.707,339,2479,32202
102.740,351,2479,32199
102.769,350,2480,32208
102.801,351,2479,32197
102.830,352,2479,32200
102.863,350,2479,32201
102.892,340,2479,32198
102.925,343,2479,32201
102.953,337,2479,32201
102.987,351,2479,32202
103.015,343,2479,32195
103.048,342,2479,32193
103.080,346,2479,32200
103.109,342,2480,32205
103.141,328,2479,32202
103.171,323,2480,32207
103.203,320,2480,32213
103.231,305,2480,32212
103.264,302,2480,32215
103.293,301,2480,32213
103.326,300,2481,32218
103.354,292,2480,32211
103.388,301,2480,32208
103.416,298,2479,32202
103.449,305,2480,32208
103.481,293,2480,32206
103.510,289,2480,32206
103.543,300,2480,32203
103.572,294,2480,32208
103.604,291,2480,32209
103.634,297,2480,32203
103.666,305,2479,32202
103.695,302,2480,32208
103.727,304,2480,32212
103.756,308,2480,32207
103.789,311,2480,32207
103.818,309,2480,32211
103.851,326,2480,32209
103.879,325,2480,32204
103.911,322,2481,32217
103.944,317,2480,32213
103.973,313,2480,32213
104.006,330,2480,32215
104.035,340,2480,32206
104.067,352,2480,32212
104.096,353,2481,32221
104.128,360,2481,32219
104.157,358,2481,32216
104.190,358,2481,32221
104.218,348,2481,32222
104.251,358,2481,32217
104.280,364,2481,32222
104.312,355,2481,32219
104.341,348,2480,32212
104.374,336,2481,32216
104.407,333,2481,32221
104.436,334,2481,32219
104.468,332,2481,32219
104.497,333,2481,32224
104.530,340,2481,32222
104.559,318,2481,32217
104.591,311,2481,32220
104.620,291,2481,32221
104.653,276,2481,32220
104.681,258,2481,32220
104.714,252,2481,32224
104.743,241,2481,32224
104.776,238,2480,32205
104.808,229,2481,32219
104.837,224,2481,32216
104.869,219,2481,32217
104.899,212,2481,32220
104.931,207,2481,32221
104.960,207,2481,32216
104.993,212,2481,32223
105.021,213,2481,32218
105.054,222,2481,32222
105.083,234,2481,32220
105.116,243,2481,32223
105.144,247,2481,32217
105.177,267,2480,32213
105.206,279,2481,32222
105.238,298,2481,32218
105.271,325,2481,32221
105.300,323,2481,32224
105.332,323,2481,32224
105.361,333,2481,32216
105.394,340,2481,32223
105.423,331,2481,32226
105.455,325,2481,32220
105.484,328,2481,32226
105.517,332,2481,32224
105.546,312,2481,32226
105.578,321,2481,32226
105.607,321,2482,32229
105.640,325,2481,32225
105.672,315,2481,32223
105.701,325,2481,32226
105.734,314,2481,32221
105.763,318,2481,32223
105.795,332,2481,32225
105.824,348,2481,32220
105.857,366,2481,32225
105.886,392,2481,32216
105.918,390,2481,32223
105.947,381,2481,32221
105.980,370,2481,32227
106.009,382,2481,32219
106.041,394,2481,32224
106.074,391,2481,32223
106.103,376,2481,32226
106.135,382,2481,32227
106.164,369,2481,32220
106.197,401,2481,32220
106.226,372,2481,32221
106.258,368,2481,32220
106.287,384,2481,32222
106.320,383,2481,32222
106.349,380,2480,32215
106.381,382,2481,32221
106.413,371,2480,32215
106.442,373,2481,32216
106.475,388,2481,32219
106.504,372,2481,32220
106.536,384,2481,32222
106.565,388,2481,32223
106.598,385,2481,32225
106.627,394,2481,32224
106.660,388,2481,32217
106.689,395,2481,32227
106.721,392,2481,32216
106.754,373,2481,32223
106.783,394,2481,32222
106.815,380,2481,32223
106.844,397,2481,32221
106.877,374,2481,32223
106.906,367,2481,32227
106.938,371,2481,32225
106.967,379,2481,32216
107.000,377,2481,32226
107.028,371,2481,32222
107.061,391,2481,32216
107.090,371,2481,32218
107.123,380,2481,32223
107.155,369,2481,32225
107.184,379,2481,32222
107.216,376,2481,32225
107.246,375,2481,32220
107.278,374,2481,32222
107.307,373,2481,32218
107.340,357,2481,32223
107.368,375,2481,32222
107.401,378,2481,32222
107.430,388,2481,32223
107.463,391,2481,32221
107.495,392,2482,32229
107.524,385,2481,32218
107.556,380,2481,32223
107.586,380,2481,32219
107.618,373,2480,32215
107.647,396,2481,32219
107.680,369,2481,32223
107.708,357,2481,32220
107.741,383,2481,32217
107.770,381,2481,32218
107.802,375,2481,32225
107.835,401,2481,32225
107.864,358,2481,32223
107.896,378,2481,32226
107.925,386,2481,32227
107.958,389,2480,32214
107.987,393,2481,32228
108.019,387,2481,32222
108.048,367,2481,32225
108.081,395,2481,32220
108.110,379,2481,32223
108.142,384,2481,32221
108.171,376,2481,32223
108.204,396,2481,32226
108.236,396,2481,32221
108.266,384,2481,32218
108.298,387,2481,32216
108.327,376,2481,32225
108.359,372,2480,32212
108.388,381,2481,32223
108.421,387,2481,32221
108.450,392,2481,32225
108.483,394,2481,32222
108.511,378,2481,32221
108.544,383,2481,32219
108.576,372,2481,32223
108.605,379,2481,32227
108.638,384,2481,32219
108.667,369,2480,32215
