t_s,gap_mm,hall_mV,adc16
166.520,386,2444,31308
166.549,396,2445,31324
166.581,394,2445,31324
166.610,384,2445,31323
166.643,391,2446,31335
166.671,389,2446,31335
166.704,385,2447,31352
166.733,389,2449,31372
166.766,390,2451,31398
166.794,386,2453,31428
166.827,380,2455,31452
166.856,391,2456,31461
166.889,394,2457,31483
166.921,396,2459,31506
166.950,386,2459,31509
166.983,390,2460,31516
167.011,383,2460,31516
167.044,382,2460,31516
167.073,384,2460,31525
167.106,381,2461,31526
167.134,387,2460,31524
167.167,389,2461,31530
167.196,386,2462,31540
167.229,383,2463,31558
167.257,387,2466,31593
167.290,382,2468,31625
167.322,380,2470,31644
167.351,388,2470,31641
167.384,380,2470,31642
167.413,387,2470,31650
167.445,375,2470,31650
167.474,378,2471,31654
167.507,389,2471,31653
167.536,380,2472,31667
167.568,375,2473,31683
167.597,376,2473,31690
167.630,380,2474,31699
167.659,384,2475,31705
167.691,383,2475,31707
167.724,378,2475,31711
167.753,384,2475,31717
167.785,379,2476,31719
167.814,380,2476,31718
167.847,385,2476,31725
167.876,384,2476,31718
167.908,377,2476,31721
167.937,378,2476,31726
167.970,378,2477,31732
167.999,377,2477,31740
168.031,384,2478,31749
168.060,378,2478,31755
168.093,376,2479,31759
168.121,384,2479,31762
168.154,375,2478,31752
168.187,382,2479,31761
168.216,381,2479,31766
168.248,384,2479,31765
168.277,380,2479,31764
168.310,392,2479,31766
168.338,381,2480,31770
168.371,389,2480,31774
168.400,378,2480,31772
168.433,376,2480,31773
168.461,379,2480,31775
168.494,381,2480,31775
168.523,381,2480,31777
168.556,376,2480,31775
168.588,383,2481,31783
168.617,378,2481,31786
168.649,378,2481,31786
168.678,380,2481,31791
168.711,375,2481,31793
168.740,380,2482,31798
168.772,384,2483,31808
168.801,383,2483,31808
168.834,380,2484,31821
168.863,376,2484,31823
168.896,379,2484,31829
168.925,377,2484,31831
168.958,377,2485,31839
168.989,373,2485,31841
169.019,374,2485,31840
169.051,376,2485,31844
169.080,385,2486,31845
169.113,373,2486,31851
169.142,375,2486,31847
169.174,377,2486,31852
169.203,368,2486,31856
169.236,378,2487,31861
169.265,379,2487,31860
169.298,382,2488,31875
169.326,366,2488,31878
169.359,371,2489,31891
169.387,380,2489,31892
169.420,375,2490,31898
169.452,376,2490,31907
169.481,375,2490,31909
169.514,372,2490,31904
169.543,372,2491,31913
169.575,374,2491,31911
169.604,372,2490,31908
169.637,377,2490,31907
169.666,376,2490,31907
169.699,371,2491,31913
169.728,380,2491,31915
169.760,373,2491,31913
169.789,377,2491,31920
169.822,375,2492,31925
169.851,380,2492,31929
169.883,376,2492,31929
169.915,376,2492,31932
169.945,372,2492,31934
169.977,372,2493,31936
170.006,373,2493,31945
170.039,371,2493,31942
170.068,375,2494,31950
170.100,371,2493,31947
170.129,369,2494,31957
170.162,375,2494,31958
170.190,371,2494,31957
170.223,373,2494,31955
170.252,372,2494,31954
170.284,372,2494,31959
170.317,368,2494,31958
170.346,370,2494,31959
170.378,373,2495,31962
170.407,375,2495,31962
170.440,371,2494,31958
170.469,376,2495,31966
170.502,374,2495,31963
170.530,370,2495,31963
170.563,381,2494,31960
170.592,370,2495,31962
170.624,370,2495,31962
170.653,371,2495,31964
170.686,377,2495,31966
170.718,372,2495,31962
170.747,370,2495,31965
170.780,374,2495,31964
170.809,372,2495,31965
170.842,366,2495,31966
170.870,366,2495,31964
170.903,374,2495,31962
170.932,368,2495,31965
170.965,373,2495,31966
170.993,369,2495,31964
171.026,369,2495,31967
171.055,370,2495,31964
171.087,371,2495,31966
171.116,374,2495,31966
171.149,373,2495,31968
171.181,370,2495,31966
171.210,370,2495,31964
171.242,377,2495,31967
171.272,372,2495,31963
171.304,368,2495,31969
171.333,364,2495,31967
171.365,366,2495,31966
171.395,371,2495,31968
171.427,372,2495,31967
171.456,368,2494,31959
171.489,373,2495,31968
171.517,369,2495,31965
171.550,369,2495,31961
171.582,368,2495,31971
171.612,371,2495,31964
171.644,371,2495,31969
171.673,378,2495,31965
171.705,372,2495,31972
171.734,375,2495,31972
171.767,371,2495,31968
171.795,376,2496,31974
171.828,367,2495,31966
171.857,372,2496,31977
171.890,368,2496,31976
171.919,372,2496,31977
171.952,362,2496,31975
171.980,369,2496,31978
172.013,374,2496,31976
172.045,372,2495,31972
172.075,372,2496,31981
172.107,362,2496,31974
172.136,370,2496,31973
172.169,362,2496,31976
172.197,366,2495,31970
172.230,374,2496,31977
172.259,372,2496,31977
172.291,372,2496,31980
172.320,365,2496,31977
172.353,365,2496,31983
172.381,370,2496,31986
172.414,365,2496,31982
172.443,369,2496,31984
172.476,367,2496,31983
172.508,373,2497,31990
172.538,368,2497,31990
172.570,361,2496,31982
172.599,365,2496,31985
172.631,372,2497,31986
172.660,352,2496,31983
172.693,367,2497,31987
172.722,365,2497,31991
172.755,367,2497,31992
172.783,361,2497,31993
172.816,367,2497,31992
172.844,367,2498,32002
172.877,364,2497,31998
172.909,369,2498,32000
172.939,368,2498,32002
172.971,369,2498,32002
173.001,364,2497,31997
173.033,360,2497,31997
173.062,369,2498,32000
173.094,365,2498,32000
173.123,364,2498,31999
173.156,369,2498,32001
173.184,367,2498,32002
173.217,370,2498,32000
173.246,364,2498,32002
173.279,370,2498,32008
173.308,360,2498,32004
173.341,366,2499,32014
173.373,359,2499,32016
173.401,364,2499,32018
173.434,372,2499,32015
173.463,376,2499,32022
173.495,367,2499,32023
173.525,370,2498,32012
173.558,359,2499,32021
173.586,365,2499,32024
173.619,367,2499,32022
173.647,369,2499,32023
173.680,365,2500,32026
173.708,374,2499,32021
173.741,365,2499,32024
173.774,358,2499,32024
173.803,365,2499,32020
173.836,363,2499,32022
173.865,360,2499,32021
173.897,371,2500,32025
173.926,367,2500,32025
173.958,363,2499,32022
173.987,361,2500,32025
174.019,361,2500,32026
174.048,363,2500,32026
174.081,364,2500,32027
174.110,364,2500,32026
174.142,365,2499,32024
174.172,372,2500,32030
174.204,360,2500,32027
174.236,365,2500,32027
174.266,363,2500,32032
174.298,363,2500,32032
174.327,357,2500,32032
174.360,362,2500,32031
174.389,360,2500,32028
174.422,362,2500,32032
174.450,358,2500,32031
174.483,361,2500,32027
174.511,366,2500,32034
174.544,361,2500,32030
174.573,368,2500,32032
174.606,374,2500,32034
174.638,365,2500,32031
174.668,367,2500,32029
174.700,371,2500,32032
174.729,363,2500,32035
174.761,358,2500,32032
174.790,366,2500,32034
174.823,365,2500,32027
174.851,364,2500,32030
174.884,364,2500,32034
174.913,362,2500,32031
174.946,359,2500,32033
174.974,358,2500,32033
175.007,363,2500,32030
175.036,360,2500,32030
175.069,356,2500,32032
175.101,361,2500,32033
175.130,360,2500,32032
175.162,364,2500,32036
175.191,367,2500,32027
175.224,365,2500,32030
175.253,367,2500,32031
175.285,364,2500,32030
175.315,363,2500,32033
175.347,355,2500,32028
175.376,366,2500,32030
175.408,354,2500,32026
175.437,367,2500,32030
175.470,358,2500,32025
175.502,361,2500,32029
175.531,359,2500,32033
175.564,360,2500,32027
175.593,364,2500,32027
175.625,367,2499,32024
175.655,361,2500,32028
175.687,366,2499,32020
175.716,365,2499,32020
175.748,363,2499,32020
175.777,359,2499,32016
175.810,367,2498,32011
175.839,367,2498,32006
175.871,367,2498,32002
175.901,364,2498,32002
175.933,373,2497,31998
175.965,367,2498,31999
175.994,364,2497,31996
176.027,364,2498,32001
176.056,366,2497,31997
176.088,363,2497,31998
176.117,362,2498,32003
176.149,372,2498,32000
176.178,363,2498,32002
176.211,367,2498,32000
176.239,361,2497,31993
176.272,364,2498,32005
176.301,364,2498,32002
176.334,366,2498,32004
176.366,367,2498,32000
176.396,372,2498,32001
176.428,362,2498,32007
176.457,368,2498,32008
176.489,372,2498,32003
176.519,359,2497,31998
176.551,364,2498,32007
176.580,359,2498,32004
176.612,368,2498,32009
176.641,361,2498,32007
176.674,366,2498,32010
176.703,358,2498,32008
176.736,361,2499,32015
176.765,369,2499,32017
176.797,369,2499,32016
176.829,376,2499,32017
176.859,366,2499,32021
176.891,364,2499,32018
176.920,360,2499,32018
176.953,360,2499,32020
176.981,362,2499,32021
177.014,368,2499,32020
177.043,369,2500,32027
177.075,357,2500,32026
177.104,362,2500,32027
177.137,364,2500,32029
177.165,358,2499,32022
177.198,364,2500,32026
177.231,367,2500,32025
177.260,359,2500,32032
177.292,362,2500,32027
177.322,368,2500,32027
177.354,368,2500,32026
177.383,370,2500,32032
177.415,369,2500,32026
177.444,364,2500,32030
177.477,367,2500,32028
177.506,363,2500,32028
177.539,364,2500,32025
177.567,353,2500,32027
177.600,358,2500,32031
177.629,361,2500,32036
177.662,361,2500,32033
177.693,361,2500,32031
177.723,371,2500,32033
177.755,374,2500,32031
177.784,370,2500,32031
177.817,360,2500,32031
177.845,360,2500,32032
177.878,357,2500,32032
177.907,363,2500,32030
177.940,367,2500,32030
177.968,364,2500,32026
178.001,370,2500,32028
178.030,363,2500,32030
178.062,362,2500,32025
178.091,360,2500,32027
178.124,359,2500,32025
178.157,363,2499,32018
178.185,367,2499,32014
178.218,363,2498,32004
178.247,368,2498,32009
178.279,367,2498,32001
178.308,368,2497,31994
178.341,367,2497,31986
178.370,362,2496,31982
178.402,368,2496,31976
178.431,370,2496,31974
178.464,371,2496,31974
178.492,367,2495,31969
178.525,372,2495,31967
178.558,367,2495,31972
178.586,371,2495,31964
178.619,368,2495,31970
178.648,373,2495,31964
178.681,376,2495,31965
178.710,369,2495,31966
178.742,371,2495,31966
178.771,363,2495,31964
178.804,368,2495,31961
178.833,365,2495,31966
178.865,366,2495,31962
178.893,370,2495,31962
178.927,371,2495,31961
178.956,379,2494,31958
178.988,373,2495,31963
179.021,361,2494,31956
179.050,376,2494,31953
179.082,373,2494,31951
179.111,372,2494,31949
179.143,377,2494,31952
179.172,382,2494,31954
179.205,375,2494,31948
179.234,369,2494,31948
179.267,374,2494,31949
179.295,373,2494,31949
179.328,369,2494,31951
179.357,369,2493,31942
179.390,371,2493,31947
179.422,374,2493,31944
179.451,374,2493,31936
179.483,380,2492,31927
179.513,371,2492,31928
179.545,371,2492,31924
179.574,368,2491,31920
179.607,373,2490,31900
179.636,382,2490,31900
179.668,367,2489,31895
179.697,378,2489,31889
179.730,373,2489,31890
179.759,375,2489,31891
179.792,374,2488,31883
179.823,370,2488,31876
179.853,380,2487,31864
179.885,372,2487,31869
179.914,373,2486,31853
179.946,376,2486,31849
179.975,379,2486,31847
180.008,376,2485,31838
180.037,377,2485,31840
180.070,376,2485,31835
180.098,374,2484,31830
180.131,377,2484,31825
180.160,370,2483,31814
180.192,382,2482,31802
180.221,369,2481,31788
180.254,374,2480,31780
180.286,380,2480,31777
180.315,381,2480,31777
180.348,377,2480,31773
180.377,374,2480,31774
180.409,379,2480,31772
180.438,385,2479,31768
180.471,381,2478,31750
180.500,385,2477,31733
180.533,383,2476,31727
180.561,379,2475,31714
180.594,381,2475,31714
180.622,373,2475,31707
180.655,379,2475,31704
180.687,380,2474,31700
180.716,382,2474,31700
180.749,382,2474,31695
180.778,375,2474,31696
180.810,384,2473,31689
180.839,387,2471,31661
180.872,380,2471,31656
180.901,378,2470,31650
180.934,387,2470,31649
180.962,374,2470,31642
180.995,389,2469,31639
181.025,379,2468,31626
181.057,387,2468,31627
181.085,383,2468,31623
181.118,382,2467,31607
181.151,388,2467,31603
181.180,388,2466,31597
181.212,386,2466,31597
181.241,385,2466,31590
181.273,379,2466,31590
181.303,381,2464,31571
181.335,384,2464,31567
181.364,390,2464,31572
181.396,385,2463,31554
181.425,387,2462,31544
181.458,385,2461,31526
181.487,383,2461,31534
181.520,384,2460,31524
181.548,383,2460,31522
181.581,389,2460,31516
181.613,385,2460,31517
181.643,390,2460,31519
181.675,385,2460,31517
181.704,386,2460,31517
181.736,387,2459,31510
181.765,388,2458,31497
181.798,376,2458,31489
181.827,383,2456,31467
181.860,387,2455,31452
181.889,380,2454,31447
181.921,389,2454,31443
181.950,381,2453,31422
181.982,392,2451,31404
182.015,388,2449,31383
182.044,389,2447,31354
182.076,378,2447,31349
182.105,391,2446,31342
182.138,379,2446,31339
182.167,395,2446,31336
182.199,381,2445,31326
182.228,388,2445,31329
182.260,385,2445,31328
182.289,387,2445,31331
182.322,386,2445,31328
182.351,385,2444,31313
182.383,386,2443,31302
182.416,385,2443,31300
182.445,379,2440,31259
182.477,387,2437,31222
182.506,388,2435,31201
182.539,390,2435,31198
182.568,387,2435,31198
182.600,382,2435,31197
182.629,385,2435,31192
182.662,390,2434,31190
182.691,381,2431,31149
182.723,393,2430,31135
182.752,381,2425,31073
182.785,390,2421,31024
182.813,395,2421,31014
182.846,391,2421,31013
182.879,390,2419,30995
182.908,394,2417,30968
182.940,398,2416,30961
182.969,382,2416,30951
183.002,390,2415,30936
183.030,388,2414,30933
183.063,381,2414,30935
183.092,387,2413,30917
183.125,391,2413,30918
183.153,391,2409,30870
183.186,390,2407,30840
183.215,391,2406,30828
183.248,400,2405,30812
183.280,389,2402,30770
183.309,388,2400,30750
183.342,388,2398,30720
183.370,396,2393,30658
183.403,391,2388,30601
183.432,391,2381,30507
183.465,391,2380,30490
183.493,390,2375,30427
183.526,390,2369,30350
183.555,395,2365,30301
183.587,383,2360,30241
183.616,396,2360,30234
183.649,393,2356,30180
183.681,390,2352,30133
183.710,391,2350,30107
183.743,394,2344,30037
183.772,395,2342,30001
183.804,392,2339,29974
183.833,393,2340,29975
183.866,389,2336,29931
183.895,398,2336,29927
183.927,393,2335,29920
183.956,385,2335,29916
183.989,395,2334,29905
184.018,385,2334,29908
184.050,390,2330,29851
184.079,393,2329,29838
184.112,383,2325,29791
184.144,398,2325,29788
184.173,395,2321,29737
184.206,396,2318,29704
184.235,392,2317,29681
184.267,392,2316,29673
184.296,392,2316,29669
184.329,388,2316,29668
184.358,389,2315,29663
184.391,395,2315,29661
184.419,393,2315,29661
184.452,395,2314,29648
184.481,391,2314,29641
184.514,391,2312,29616
184.546,390,2311,29614
184.575,388,2309,29582
184.607,399,2305,29534
184.636,393,2300,29473
184.669,397,2300,29469
184.698,385,2300,29464
184.730,397,2296,29411
184.760,395,2293,29383
184.792,398,2291,29349
184.821,389,2288,29320
184.853,395,2289,29323
184.882,399,2288,29315
184.915,399,2289,29324
184.943,398,2288,29316
184.976,390,2291,29348
185.009,400,2290,29346
185.038,388,2291,29354
185.070,397,2292,29360
185.099,391,2292,29366
185.132,398,2291,29356
185.160,389,2290,29335
185.193,397,2289,29327
185.222,401,2287,29297
185.254,401,2285,29278
185.283,394,2285,29278
185.316,395,2284,29269
185.345,405,2275,29144
185.377,400,2273,29122
185.410,405,2271,29094
185.439,391,2270,29090
185.471,404,2270,29084
185.501,396,2269,29068
185.533,392,2264,29001
185.562,391,2263,28996
185.595,400,2262,28978
185.624,397,2261,28965
185.656,402,2260,28961
185.685,398,2260,28956
185.718,399,2259,28947
185.747,395,2256,28910
185.779,397,2255,28898
185.808,397,2255,28893
185.841,392,2255,28891
185.873,386,2255,28889
185.902,395,2255,28894
185.935,396,2255,28894
185.964,382,2256,28901
185.996,395,2256,28907
186.025,388,2256,28905
186.057,388,2256,28901
186.086,393,2255,28893
186.119,400,2255,28892
186.148,397,2255,28887
186.181,388,2255,28891
186.209,384,2255,28889
186.242,384,2254,28883
186.274,395,2252,28858
186.304,394,2250,28826
186.336,396,2245,28769
186.365,405,2244,28753
186.397,393,2240,28701
186.427,390,2235,28631
186.459,391,2230,28572
186.488,398,2224,28491
186.521,394,2220,28445
186.550,395,2219,28428
186.582,395,2215,28382
186.611,396,2214,28364
186.644,394,2211,28325
186.675,385,2206,28261
186.705,392,2204,28236
186.737,396,2200,28190
186.766,403,2199,28172
186.799,395,2189,28052
186.828,401,2177,27896
186.861,396,2174,27857
186.890,392,2166,27749
186.922,393,2162,27694
186.951,400,2160,27674
186.983,403,2155,27611
187.012,400,2150,27546
187.045,393,2145,27485
187.077,397,2140,27423
187.106,403,2136,27372
187.139,397,2126,27234
187.168,398,2117,27124
187.200,396,2115,27097
187.229,404,2114,27091
187.262,392,2115,27092
187.290,400,2115,27094
187.323,403,2115,27095
187.352,403,2115,27098
187.384,392,2114,27091
187.413,391,2111,27043
187.446,397,2110,27028
187.474,396,2104,26959
187.507,397,2104,26963
187.540,393,2103,26949
187.569,397,2103,26948
187.601,399,2103,26941
187.631,396,2102,26928
187.663,391,2100,26912
187.692,400,2101,26917
187.724,389,2101,26916
187.753,395,2100,26906
187.786,398,2100,26905
187.815,394,2100,26908
187.848,406,2100,26907
187.876,395,2099,26899
187.909,404,2099,26898
187.941,390,2100,26902
187.971,394,2100,26903
188.003,399,2100,26907
188.032,385,2100,26905
188.065,401,2101,26916
188.094,395,2104,26954
188.126,396,2104,26956
188.155,393,2104,26952
188.188,395,2101,26921
188.216,401,2099,26891
188.249,396,2100,26900
188.278,392,2099,26889
188.311,400,2096,26858
188.343,397,2096,26850
188.372,405,2095,26847
188.404,405,2095,26842
188.434,405,2095,26844
188.466,395,2095,26845
188.495,399,2095,26846
188.527,407,2098,26876
188.557,394,2102,26926
188.590,389,2110,27034
188.618,401,2110,27040
188.651,394,2112,27060
188.679,394,2114,27082
188.712,398,2115,27100
188.744,397,2133,27331
188.774,397,2150,27543
188.806,401,2165,27741
188.835,393,2187,28027
188.867,400,2200,28187
188.897,396,2204,28243
188.929,392,2205,28255
188.958,398,2206,28264
188.991,404,2210,28316
189.019,396,2220,28441
189.052,397,2227,28537
189.081,397,2237,28655
189.113,394,2240,28701
189.146,391,2240,28703
189.175,392,2242,28728
189.207,401,2244,28755
189.236,395,2245,28764
189.269,396,2249,28812
189.298,405,2253,28864
189.330,389,2255,28895
189.359,401,2261,28968
189.392,394,2269,29071
189.421,388,2271,29095
189.454,392,2274,29133
189.482,394,2275,29147
189.514,394,2280,29214
189.547,401,2287,29299
189.576,391,2296,29415
189.608,388,2300,29471
189.637,399,2309,29580
189.670,398,2315,29659
189.699,395,2317,29690
189.732,393,2325,29783
189.760,396,2330,29854
189.794,393,2335,29920
189.822,391,2341,29989
189.855,398,2348,30085
189.883,395,2353,30141
189.916,395,2358,30214
189.948,392,2360,30233
189.978,390,2360,30238
190.010,394,2360,30240
190.039,399,2360,30237
190.072,401,2362,30258
190.100,394,2364,30293
190.133,385,2366,30309
190.162,395,2372,30385
190.194,392,2375,30434
190.223,388,2378,30465
190.256,398,2379,30481
190.285,390,2380,30492
190.318,393,2381,30502
190.346,394,2387,30587
190.379,389,2392,30650
190.411,391,2398,30726
190.441,394,2400,30747
190.473,395,2404,30803
190.502,385,2405,30814
190.534,393,2407,30839
190.563,392,2408,30857
190.596,394,2410,30871
190.625,394,2412,30899
190.657,386,2414,30929
190.686,388,2415,30940
190.720,387,2415,30941
190.748,395,2415,30942
190.780,389,2415,30944
190.813,388,2415,30948
190.842,393,2416,30955
190.874,396,2417,30968
190.903,391,2419,30996
190.936,388,2420,31011
190.965,386,2422,31031
190.997,391,2424,31057
191.026,388,2426,31087
191.059,390,2428,31112
191.088,393,2429,31127
191.120,397,2429,31127
191.149,390,2431,31144
191.182,396,2431,31153
191.214,382,2433,31166
191.243,382,2433,31169
191.275,387,2433,31170
191.305,387,2433,31178
191.337,380,2434,31189
191.367,387,2434,31189
191.399,394,2434,31191
191.428,385,2434,31186
191.460,383,2435,31192
191.489,389,2435,31195
191.522,387,2435,31195
191.551,393,2435,31194
191.583,393,2435,31198
191.612,389,2435,31197
191.645,387,2435,31198
191.677,385,2435,31198
191.706,388,2435,31198
191.738,396,2435,31197
191.767,388,2435,31199
191.800,393,2435,31202
191.828,394,2436,31213
191.861,382,2437,31219
191.890,393,2438,31240
191.923,387,2439,31251
191.952,383,2442,31290
191.984,384,2444,31314
192.013,394,2445,31330
192.046,385,2446,31340
192.078,389,2449,31379
192.107,379,2452,31416
192.140,388,2454,31437
192.169,384,2455,31450
192.201,389,2456,31465
192.230,393,2458,31491
192.263,394,2460,31515
192.292,384,2460,31517
192.324,381,2460,31514
192.354,386,2460,31521
192.386,387,2461,31527
192.415,375,2461,31530
192.448,387,2462,31549
192.480,379,2463,31557
192.509,385,2465,31576
192.541,380,2466,31595
192.571,378,2467,31605
192.603,379,2467,31611
192.632,390,2468,31619
192.664,377,2469,31634
192.693,373,2470,31641
192.726,382,2470,31647
192.755,382,2470,31647
192.788,381,2470,31648
192.817,386,2470,31648
192.849,382,2471,31665
192.878,377,2473,31687
192.910,384,2474,31701
192.942,384,2474,31704
192.972,381,2475,31714
193.004,377,2476,31720
193.033,381,2477,31736
193.066,385,2478,31743
193.094,378,2479,31758
193.127,387,2479,31763
193.156,384,2480,31770
193.189,378,2480,31772
193.217,388,2480,31773
193.250,384,2480,31775
193.279,380,2480,31779
193.312,383,2480,31780
193.344,383,2481,31787
193.374,385,2482,31796
193.405,379,2483,31811
193.435,380,2483,31818
193.467,380,2484,31825
193.496,370,2484,31831
193.529,371,2484,31832
193.558,385,2485,31836
193.590,381,2485,31836
193.619,381,2485,31838
193.652,375,2485,31839
193.680,381,2485,31842
193.713,375,2485,31840
193.742,377,2485,31844
193.775,373,2486,31847
193.807,377,2486,31849
193.836,381,2485,31844
193.868,380,2486,31847
193.898,373,2485,31840
193.930,376,2486,31847
193.959,368,2486,31850
193.991,365,2486,31846
194.020,380,2486,31855
194.052,376,2486,31845
194.081,376,2486,31846
194.114,373,2486,31850
194.143,376,2486,31852
194.175,379,2486,31848
194.208,376,2486,31849
194.237,372,2486,31849
194.269,380,2486,31849
194.299,373,2487,31858
194.331,366,2487,31861
194.361,378,2487,31863
194.393,374,2488,31871
194.422,372,2487,31868
194.455,374,2487,31869
194.483,374,2488,31874
194.516,377,2488,31881
194.545,376,2488,31872
194.577,376,2489,31884
194.606,379,2489,31887
194.639,369,2489,31887
194.671,376,2489,31887
194.700,369,2489,31884
194.733,372,2489,31894
194.762,380,2490,31897
194.794,370,2489,31887
194.824,377,2490,31897
194.856,374,2489,31890
194.885,379,2489,31894
194.917,379,2490,31900
194.946,380,2490,31902
194.979,369,2490,31906
195.008,375,2491,31910
195.041,376,2491,31910
195.073,378,2490,31907
195.102,367,2490,31907
195.134,371,2490,31908
195.163,381,2491,31915
195.195,376,2491,31919
195.224,368,2490,31909
195.257,362,2491,31919
195.286,378,2492,31923
195.318,375,2491,31912
195.347,374,2491,31910
195.380,372,2491,31921
195.409,373,2491,31912
195.441,371,2492,31922
195.474,374,2491,31916
195.503,372,2492,31922
195.535,370,2491,31921
195.565,366,2491,31918
195.597,375,2492,31926
195.626,372,2492,31926
195.658,372,2492,31928
195.687,373,2492,31923
195.719,377,2492,31924
195.748,375,2492,31928
195.782,378,2492,31927
195.810,377,2492,31928
195.843,368,2492,31926
195.871,377,2492,31928
195.904,366,2492,31925
195.936,374,2492,31929
195.966,367,2492,31934
195.998,370,2493,31935
196.028,387,2493,31941
196.060,373,2494,31951
196.089,364,2494,31949
196.121,372,2493,31943
196.150,362,2494,31955
196.183,369,2494,31955
196.211,374,2494,31949
196.244,372,2494,31958
196.273,371,2494,31949
196.305,370,2495,31961
196.338,370,2495,31963
196.367,365,2495,31966
196.399,373,2495,31963
196.428,373,2495,31966
196.461,366,2495,31964
196.490,374,2495,31965
196.523,370,2495,31967
196.551,370,2495,31966
196.585,366,2495,31963
196.613,373,2495,31966
196.646,376,2495,31966
196.675,376,2495,31965
196.707,368,2495,31964
196.736,371,2494,31959
196.769,363,2495,31967
196.801,363,2495,31964
196.830,363,2495,31963
196.862,372,2495,31972
196.891,364,2495,31969
196.924,365,2495,31968
196.953,368,2495,31973
196.986,368,2495,31972
197.015,374,2495,31966
197.047,372,2495,31971
197.076,366,2496,31973
197.109,365,2496,31977
197.138,367,2496,31976
197.170,370,2496,31978
197.202,356,2496,31979
197.231,374,2496,31984
197.264,373,2496,31977
197.293,364,2496,31983
197.325,365,2496,31983
197.355,366,2496,31983
197.387,380,2496,31984
197.416,369,2497,31990
197.449,372,2497,31993
197.477,358,2498,32001
197.510,356,2498,32005
197.539,358,2499,32014
197.572,358,2498,32004
197.600,361,2499,32014
197.633,365,2498,32008
197.666,358,2499,32012
197.694,364,2498,32006
197.727,363,2498,32008
197.756,368,2498,32011
197.788,366,2499,32012
197.817,360,2499,32015
197.850,361,2499,32014
197.879,361,2499,32017
197.912,363,2499,32016
197.940,359,2499,32013
197.973,369,2499,32014
198.001,362,2499,32015
198.035,362,2499,32016
198.067,361,2499,32013
198.096,358,2499,32020
198.128,364,2499,32014
198.157,364,2498,32010
198.189,362,2499,32017
198.218,359,2499,32016
198.251,357,2499,32015
198.280,365,2499,32014
198.312,355,2499,32014
198.341,370,2499,32016
198.374,365,2499,32015
198.402,371,2499,32017
198.435,355,2499,32017
198.467,359,2499,32019
198.497,364,2499,32019
198.529,366,2499,32022
198.558,370,2500,32026
198.591,370,2500,32029
198.620,357,2500,32030
198.652,362,2500,32032
198.681,365,2500,32033
198.714,358,2500,32034
198.742,358,2500,32032
198.775,365,2500,32034
198.804,362,2501,32038
198.837,361,2500,32036
198.865,361,2501,32044
198.898,369,2501,32041
198.931,358,2500,32035
198.959,359,2500,32036
198.992,363,2501,32044
199.021,359,2501,32049
199.054,363,2501,32040
199.082,363,2501,32042
199.115,365,2501,32038
199.144,362,2501,32041
199.176,364,2500,32034
199.205,348,2500,32036
199.238,359,2500,32031
199.267,350,2501,32039
199.299,360,2500,32033
199.328,359,2500,32035
199.361,359,2500,32026
199.393,355,2500,32026
199.422,356,2500,32027
199.455,363,2500,32034
199.484,368,2500,32027
199.516,362,2499,32018
199.545,367,2498,32008
199.578,368,2498,32002
199.607,359,2497,31995
199.639,356,2496,31982
199.668,369,2495,31971
199.701,363,2496,31976
199.729,368,2495,31972
199.762,367,2496,31976
199.795,369,2495,31971
199.824,365,2495,31967
199.856,375,2495,31966
199.885,368,2495,31963
199.918,373,2494,31958
199.947,360,2495,31965
199.979,358,2495,31961
200.008,371,2494,31957
200.041,365,2493,31940
200.070,369,2492,31926
200.102,374,2491,31915
200.131,374,2489,31891
200.164,374,2488,31872
200.192,377,2486,31856
200.225,375,2485,31842
200.258,377,2485,31838
200.287,379,2485,31839
200.319,374,2484,31830
200.348,373,2484,31825
200.381,378,2483,31807
200.409,380,2481,31788
200.442,376,2481,31783
200.471,381,2480,31779
200.504,372,2480,31776
200.532,380,2480,31770
200.565,374,2480,31770
200.594,383,2479,31757
200.626,387,2476,31729
200.659,383,2476,31717
200.688,383,2475,31707
200.720,378,2473,31690
200.749,386,2473,31680
200.782,380,2472,31672
200.811,375,2471,31660
200.843,386,2470,31651
200.872,372,2470,31649
200.905,380,2470,31646
200.934,380,2469,31629
200.967,388,2467,31609
200.996,385,2466,31595
201.028,377,2465,31586
201.060,389,2465,31576
201.090,384,2463,31554
201.122,393,2462,31539
201.152,386,2461,31533
201.184,392,2462,31540
201.212,383,2461,31526
201.245,381,2460,31518
201.274,378,2460,31518
201.307,376,2460,31518
201.336,382,2459,31508
201.369,392,2458,31489
201.397,384,2457,31474
201.430,380,2456,31466
201.458,396,2456,31467
201.491,377,2456,31464
201.523,389,2454,31446
201.553,384,2454,31447
201.585,393,2454,31438
201.614,383,2453,31428
201.646,376,2451,31408
201.676,382,2450,31385
201.708,385,2447,31350
201.737,395,2445,31328
201.770,389,2445,31324
201.798,382,2444,31315
201.831,393,2443,31299
201.860,378,2442,31282
201.893,394,2440,31267
201.925,381,2440,31260
201.954,388,2438,31235
201.986,384,2437,31223
202.016,386,2435,31202
202.048,380,2435,31199
202.077,389,2435,31198
202.109,378,2435,31195
202.139,386,2435,31197
202.171,387,2434,31189
202.200,389,2434,31186
202.232,389,2432,31155
202.261,393,2430,31139
202.294,379,2427,31098
202.323,394,2424,31053
202.356,381,2421,31018
202.388,392,2419,30994
202.417,382,2416,30958
202.450,386,2415,30938
