t_s,gap_mm,hall_mV,adc16
182.019,52,2315,29665
182.048,52,2315,29658
182.081,54,2315,29658
182.109,54,2311,29610
182.142,54,2311,29608
182.171,54,2312,29624
182.204,53,2315,29664
182.232,57,2322,29751
182.265,55,2330,29850
182.294,54,2334,29909
182.326,57,2337,29937
182.355,58,2341,29991
182.388,57,2344,30029
182.417,59,2350,30106
182.449,60,2353,30146
182.478,59,2360,30234
182.510,59,2366,30319
182.540,61,2380,30493
182.572,59,2390,30623
182.601,61,2398,30723
182.633,60,2400,30755
182.663,61,2403,30792
182.691,59,2406,30825
182.724,57,2410,30883
182.753,60,2415,30943
182.785,59,2420,31006
182.814,58,2425,31075
182.847,62,2430,31133
182.875,58,2431,31144
182.908,61,2431,31145
182.936,61,2433,31170
182.969,62,2434,31183
182.998,60,2435,31196
183.031,65,2435,31196
183.059,63,2435,31199
183.092,61,2435,31203
183.121,67,2437,31229
183.154,65,2442,31287
183.183,65,2446,31334
183.216,63,2448,31362
183.245,64,2453,31433
183.277,64,2455,31455
183.306,67,2456,31461
183.338,64,2454,31445
183.367,69,2451,31399
183.399,68,2447,31358
183.429,70,2445,31332
183.461,69,2445,31324
183.490,71,2443,31299
183.523,71,2442,31292
183.551,69,2442,31294
183.584,69,2443,31299
183.613,70,2444,31307
183.645,70,2444,31316
183.674,68,2445,31326
183.707,72,2445,31327
183.735,70,2445,31328
183.768,70,2445,31327
183.797,73,2446,31338
183.829,68,2446,31336
183.859,70,2446,31340
183.891,70,2445,31328
183.920,73,2446,31334
183.952,71,2445,31322
183.981,70,2446,31337
184.014,67,2446,31341
184.043,71,2446,31341
184.075,72,2446,31337
184.104,72,2446,31341
184.136,67,2446,31333
184.166,65,2445,31328
184.198,68,2445,31332
184.227,69,2446,31343
184.256,68,2446,31343
184.289,70,2447,31348
184.318,72,2448,31362
184.350,68,2447,31356
184.378,67,2447,31354
184.412,65,2448,31359
184.440,68,2447,31351
184.473,69,2446,31335
184.501,66,2446,31340
184.534,65,2446,31340
184.563,68,2446,31337
184.596,68,2446,31338
184.624,68,2446,31341
184.657,68,2447,31353
184.686,66,2449,31371
184.719,69,2449,31383
184.748,67,2449,31384
184.780,68,2450,31387
184.809,71,2449,31374
184.841,67,2448,31359
184.870,69,2446,31335
184.902,70,2445,31323
184.932,69,2444,31309
184.964,69,2444,31308
184.993,70,2444,31312
185.026,70,2445,31321
185.054,68,2445,31322
185.087,66,2444,31317
185.116,68,2443,31298
185.148,69,2442,31294
185.177,71,2443,31301
185.210,70,2443,31307
185.238,69,2444,31317
185.271,70,2445,31321
185.300,70,2444,31319
185.332,69,2444,31311
185.361,70,2443,31301
185.394,69,2443,31295
185.423,71,2443,31307
185.455,70,2444,31319
185.484,70,2446,31334
185.517,69,2446,31336
185.546,70,2447,31351
185.578,68,2450,31385
185.607,66,2451,31398
185.640,66,2450,31392
185.669,66,2448,31361
185.701,67,2446,31338
185.730,66,2446,31333
185.763,66,2445,31326
185.792,68,2445,31330
185.824,67,2446,31335
185.853,67,2446,31338
185.882,69,2447,31346
185.915,67,2445,31331
185.943,68,2445,31320
185.976,69,2442,31287
186.005,67,2440,31266
186.038,68,2439,31244
186.067,67,2439,31247
186.099,67,2442,31283
186.128,66,2445,31327
186.161,64,2445,31328
186.189,62,2444,31318
186.222,66,2443,31303
186.251,65,2443,31295
186.283,63,2443,31297
186.312,61,2441,31275
186.345,63,2440,31266
186.374,65,2441,31277
186.406,64,2442,31284
186.435,63,2443,31297
186.467,63,2444,31317
186.496,62,2445,31321
186.529,65,2445,31328
186.558,65,2447,31349
186.591,69,2451,31403
186.619,62,2454,31444
186.652,62,2456,31464
186.680,63,2456,31472
186.713,55,2458,31496
186.742,60,2459,31501
186.775,60,2460,31516
186.803,59,2460,31514
186.836,61,2459,31508
186.865,62,2459,31508
186.898,60,2459,31504
186.927,61,2459,31502
186.959,60,2459,31509
186.988,60,2459,31508
187.020,59,2460,31517
187.049,65,2460,31518
187.082,64,2460,31520
187.111,64,2460,31514
187.143,64,2459,31509
187.172,62,2460,31516
187.204,64,2460,31521
187.233,69,2460,31518
187.266,66,2460,31520
187.295,66,2460,31520
187.327,65,2460,31524
187.356,64,2461,31525
187.388,60,2460,31524
187.417,65,2461,31531
187.450,65,2461,31525
187.479,63,2460,31520
187.511,66,2460,31517
187.540,67,2460,31517
187.573,68,2460,31512
187.602,59,2460,31516
187.631,61,2460,31522
187.663,61,2460,31523
187.692,61,2460,31522
187.725,60,2460,31523
187.753,58,2461,31527
187.787,60,2461,31530
187.815,60,2461,31527
187.848,56,2461,31528
187.877,59,2460,31517
187.910,61,2459,31508
187.938,60,2456,31465
187.971,60,2451,31407
188.000,62,2446,31338
188.032,63,2443,31295
188.061,62,2438,31239
188.094,64,2436,31214
188.122,64,2436,31205
188.155,65,2435,31203
188.184,67,2435,31197
188.216,65,2435,31198
188.246,63,2435,31196
188.278,66,2435,31197
188.306,66,2435,31199
188.339,66,2435,31199
188.368,66,2435,31194
188.400,66,2434,31189
188.429,69,2433,31167
188.462,67,2432,31155
188.491,67,2431,31144
188.523,70,2431,31145
188.552,65,2432,31165
188.585,68,2434,31190
188.614,66,2435,31196
188.646,67,2435,31202
188.676,67,2435,31202
188.708,69,2435,31194
188.737,64,2435,31192
188.769,66,2430,31139
188.798,66,2426,31089
188.830,65,2423,31043
188.860,65,2421,31019
188.892,68,2419,30993
188.921,67,2416,30959
188.954,67,2417,30971
188.982,68,2418,30980
189.014,62,2419,30992
189.044,63,2420,31004
189.076,65,2421,31021
189.105,64,2419,30999
189.134,65,2418,30981
189.167,64,2415,30945
189.196,65,2415,30939
189.228,65,2411,30893
189.257,65,2408,30848
189.290,64,2405,30820
189.318,65,2401,30763
189.351,62,2400,30748
189.380,62,2398,30728
189.412,62,2397,30705
189.441,61,2396,30698
189.474,61,2397,30710
189.503,64,2396,30694
189.535,63,2391,30630
189.564,63,2386,30568
189.596,61,2381,30501
189.625,60,2380,30493
189.658,60,2379,30479
189.687,61,2378,30469
189.719,60,2377,30449
189.748,59,2372,30392
189.781,61,2368,30334
189.809,59,2366,30314
189.842,60,2366,30309
189.872,58,2362,30269
189.904,58,2360,30237
189.933,57,2352,30132
189.965,59,2342,30001
189.994,60,2335,29921
190.027,57,2331,29871
190.056,59,2331,29868
190.088,59,2328,29821
190.117,59,2333,29886
190.150,58,2331,29862
190.179,58,2335,29921
190.211,56,2336,29927
190.240,54,2334,29904
190.272,56,2330,29855
190.302,55,2331,29870
190.333,56,2329,29845
190.363,54,2325,29792
190.395,55,2319,29716
190.424,57,2315,29665
190.453,56,2315,29659
190.485,55,2310,29599
190.514,55,2306,29546
190.547,54,2300,29472
190.576,55,2297,29434
190.609,52,2287,29300
190.637,54,2281,29226
190.670,52,2279,29195
190.699,51,2277,29173
190.731,53,2275,29154
190.760,52,2275,29148
190.793,53,2275,29147
190.821,53,2274,29141
190.854,53,2275,29146
190.883,51,2275,29153
190.916,52,2275,29148
190.944,53,2275,29149
190.977,52,2275,29147
191.006,51,2275,29147
191.038,53,2274,29134
191.068,51,2265,29019
191.100,51,2260,28951
191.129,52,2256,28900
191.161,51,2249,28821
191.190,51,2246,28779
191.223,52,2244,28748
191.251,50,2241,28707
191.284,50,2241,28707
191.313,51,2244,28745
191.346,51,2246,28774
191.375,51,2245,28769
191.407,50,2241,28715
191.436,51,2240,28696
191.468,49,2230,28570
191.497,52,2220,28446
191.530,50,2209,28305
191.559,52,2200,28182
191.591,49,2193,28098
191.621,45,2185,27996
191.652,50,2176,27878
191.682,50,2170,27803
191.714,50,2163,27712
191.743,49,2160,27676
191.775,49,2158,27654
191.804,51,2157,27637
191.833,45,2160,27670
191.866,48,2161,27689
191.894,48,2160,27676
191.927,48,2150,27552
191.956,48,2147,27506
191.988,48,2144,27473
192.017,45,2148,27522
192.050,48,2153,27580
192.079,49,2155,27614
192.112,49,2159,27660
192.140,49,2165,27737
192.173,48,2185,27998
192.202,50,2202,28211
192.235,50,2220,28449
192.263,49,2239,28682
192.297,54,2251,28839
192.325,52,2258,28931
192.358,54,2270,29079
192.386,53,2275,29143
192.419,55,2265,29021
192.447,52,2251,28835
192.480,50,2240,28696
192.509,47,2235,28639
192.542,46,2240,28698
192.570,45,2240,28701
192.603,44,2235,28633
192.632,46,2232,28599
192.664,52,2235,28631
192.693,49,2240,28702
192.726,49,2240,28705
192.755,45,2241,28707
192.787,50,2248,28801
192.817,45,2259,28949
192.849,44,2272,29115
192.878,48,2273,29127
192.911,46,2275,29148
192.939,45,2276,29162
192.971,47,2279,29195
193.000,47,2276,29161
193.033,44,2275,29146
193.062,45,2275,29147
193.095,43,2273,29124
193.123,45,2269,29075
193.156,46,2270,29088
193.185,50,2274,29130
193.217,52,2270,29087
193.247,51,2259,28937
193.275,49,2254,28883
193.308,51,2244,28751
193.336,52,2255,28896
193.369,53,2258,28926
193.398,53,2257,28922
193.431,52,2260,28952
193.459,53,2260,28957
193.492,51,2270,29086
193.520,52,2271,29094
193.553,53,2271,29100
193.582,52,2271,29093
193.615,50,2270,29078
193.644,50,2258,28934
193.677,49,2249,28813
193.705,49,2238,28677
193.738,50,2217,28409
193.766,51,2200,28183
193.799,51,2191,28071
193.828,50,2183,27965
193.861,48,2181,27940
193.889,52,2176,27874
193.922,51,2176,27874
193.951,52,2177,27898
193.983,50,2180,27925
194.012,48,2192,28082
194.045,50,2201,28202
194.074,50,2214,28366
194.106,47,2217,28399
194.135,50,2222,28475
194.167,51,2221,28453
194.196,49,2212,28347
194.229,48,2207,28273
194.258,49,2208,28284
194.290,50,2210,28317
194.319,50,2207,28273
194.352,47,2205,28253
194.381,49,2210,28319
194.413,52,2221,28450
194.442,51,2231,28585
194.474,50,2245,28767
194.504,51,2268,29063
194.533,54,2281,29219
194.565,54,2294,29392
194.594,52,2300,29474
194.627,56,2310,29602
194.655,54,2315,29665
194.688,57,2325,29783
194.717,58,2336,29929
194.750,57,2350,30112
194.778,58,2360,30237
194.811,61,2373,30406
194.840,61,2384,30547
194.873,63,2397,30705
194.901,63,2405,30810
194.934,64,2415,30947
194.962,64,2427,31096
194.995,64,2435,31196
195.023,69,2438,31230
195.056,64,2445,31325
195.085,70,2449,31380
195.118,68,2454,31442
195.146,65,2456,31465
195.179,63,2458,31489
195.208,61,2460,31522
195.240,61,2462,31546
195.269,66,2468,31617
195.302,63,2471,31653
195.331,65,2472,31674
195.363,65,2474,31698
195.392,68,2474,31694
195.425,65,2472,31672
195.453,67,2471,31657
195.486,65,2470,31648
195.515,61,2469,31640
195.547,59,2467,31609
195.576,58,2465,31585
195.605,58,2462,31548
195.638,56,2461,31527
195.667,52,2460,31524
195.699,50,2460,31518
195.728,54,2459,31509
195.761,55,2459,31504
195.789,57,2459,31508
195.822,61,2458,31487
195.851,63,2457,31482
195.883,62,2456,31471
195.912,62,2456,31462
195.945,63,2456,31469
195.974,63,2456,31462
196.006,62,2455,31448
196.035,61,2451,31397
196.068,60,2447,31354
196.097,60,2445,31328
196.129,57,2438,31231
196.158,54,2437,31222
196.191,55,2438,31237
196.219,53,2435,31204
196.252,55,2435,31192
196.281,57,2430,31129
196.314,52,2416,30952
196.342,52,2401,30768
196.375,53,2394,30676
196.404,57,2383,30530
196.436,53,2381,30503
196.465,55,2377,30455
196.498,55,2371,30375
196.527,51,2363,30280
196.559,50,2360,30241
196.588,48,2354,30161
196.621,50,2347,30066
196.650,50,2339,29974
196.682,53,2340,29981
196.711,55,2345,30041
196.743,56,2359,30230
196.772,56,2365,30302
196.805,59,2379,30487
196.834,59,2386,30565
196.862,60,2384,30547
196.895,58,2382,30513
196.924,58,2384,30545
196.957,57,2384,30549
196.985,58,2386,30571
197.018,59,2391,30638
197.047,58,2392,30653
197.080,59,2397,30712
197.108,59,2398,30720
197.141,59,2400,30750
197.170,57,2397,30714
197.203,57,2392,30645
197.232,59,2387,30582
197.264,59,2381,30511
197.293,59,2381,30501
197.326,59,2380,30495
197.355,60,2380,30493
197.387,62,2377,30451
197.416,62,2375,30432
197.448,60,2373,30398
197.477,60,2374,30422
197.510,62,2379,30481
197.539,59,2381,30501
197.571,63,2385,30556
197.600,61,2385,30554
197.633,63,2381,30505
197.661,61,2376,30443
197.694,58,2365,30298
197.723,60,2359,30219
197.756,56,2348,30087
197.784,57,2340,29983
197.817,54,2342,30004
197.846,54,2352,30133
197.878,59,2360,30233
197.907,58,2360,30242
197.939,59,2361,30250
197.968,57,2364,30294
198.001,57,2365,30304
198.030,60,2365,30303
198.062,61,2362,30262
198.091,62,2360,30242
198.124,62,2360,30236
198.153,60,2355,30175
198.181,57,2349,30091
198.214,57,2340,29984
198.243,55,2335,29921
198.276,54,2334,29905
198.304,58,2337,29937
198.337,59,2350,30109
198.366,61,2358,30218
198.399,60,2361,30251
198.427,59,2367,30331
198.460,58,2373,30400
198.489,59,2374,30411
198.522,60,2374,30420
198.550,60,2375,30431
198.583,57,2380,30490
198.611,59,2380,30489
198.644,60,2374,30418
198.673,58,2365,30297
198.706,60,2358,30211
198.734,59,2349,30098
198.767,59,2335,29923
198.796,58,2334,29910
198.829,58,2339,29970
198.858,58,2344,30036
198.890,56,2352,30131
198.919,58,2360,30234
198.952,56,2366,30311
198.981,57,2378,30467
199.013,55,2381,30502
199.042,55,2387,30586
199.075,53,2390,30623
199.104,54,2395,30686
199.136,53,2401,30758
199.165,55,2401,30763
199.197,53,2401,30765
199.227,56,2401,30757
199.259,55,2400,30744
199.288,55,2391,30635
199.320,57,2383,30538
199.349,53,2380,30493
199.381,51,2376,30438
199.410,53,2367,30322
199.443,55,2365,30296
199.472,54,2365,30304
199.504,57,2366,30320
199.533,54,2369,30351
199.562,58,2378,30462
199.595,57,2379,30487
199.624,60,2378,30473
199.656,60,2380,30494
199.685,59,2377,30459
199.718,60,2369,30346
199.747,61,2361,30255
199.780,60,2359,30223
199.808,56,2353,30150
199.841,58,2346,30060
199.869,60,2341,29992
199.902,58,2340,29979
199.931,56,2336,29924
199.964,55,2335,29921
199.992,56,2335,29919
200.025,55,2342,30008
200.054,57,2354,30163
200.086,57,2356,30180
200.115,59,2354,30162
200.148,58,2355,30169
200.177,59,2351,30124
200.209,59,2355,30178
200.238,62,2357,30194
200.271,60,2359,30230
200.299,62,2360,30231
200.332,60,2360,30243
200.361,62,2373,30405
200.393,59,2365,30303
200.423,60,2365,30298
200.455,61,2375,30430
200.484,60,2376,30439
200.516,58,2367,30321
200.545,56,2360,30239
200.578,60,2360,30234
200.607,66,2351,30123
200.639,82,2344,30032
200.668,107,2350,30105
200.700,137,2359,30223
200.730,153,2363,30275
200.762,160,2367,30326
200.791,135,2379,30485
200.823,106,2399,30740
200.852,86,2415,30947
200.884,76,2433,31170
200.913,72,2439,31255
200.946,72,2453,31427
200.975,71,2460,31523
201.007,78,2469,31638
201.036,79,2475,31713
201.069,88,2479,31760
201.098,89,2480,31775
201.131,99,2481,31785
201.160,97,2484,31821
201.192,84,2486,31852
201.221,80,2488,31871
201.253,79,2490,31906
201.282,78,2493,31940
201.315,77,2495,31966
201.344,78,2495,31967
201.373,79,2495,31967
201.406,77,2495,31973
201.434,81,2496,31980
201.466,78,2496,31982
201.495,78,2496,31982
201.528,79,2497,31989
201.557,81,2498,32000
201.590,81,2499,32016
201.618,84,2500,32027
201.651,87,2501,32045
201.680,90,2502,32053
201.712,88,2501,32043
201.741,89,2501,32047
201.774,89,2501,32043
201.802,84,2500,32033
201.835,78,2501,32037
201.864,77,2501,32039
201.897,78,2499,32024
201.926,77,2500,32032
201.958,73,2500,32033
201.987,75,2500,32037
202.019,77,2501,32044
202.049,73,2502,32050
202.080,75,2503,32070
202.110,93,2506,32107
202.142,92,2505,32099
202.171,91,2505,32094
202.203,87,2514,32208
202.233,87,2512,32181
202.265,86,2511,32167
202.294,87,2508,32139
202.326,82,2506,32108
202.356,80,2506,32107
202.384,87,2506,32102
202.417,88,2507,32116
202.446,87,2514,32209
202.478,88,2516,32231
202.507,93,2501,32047
202.540,93,2501,32048
202.568,88,2502,32054
202.602,83,2503,32066
202.630,90,2502,32060
202.663,96,2502,32057
202.692,96,2501,32050
202.725,96,2502,32053
202.753,95,2502,32056
202.786,92,2501,32049
202.815,92,2501,32050
202.847,88,2501,32043
202.876,87,2502,32055
202.909,87,2502,32051
202.937,86,2501,32049
202.970,87,2502,32051
202.998,85,2501,32047
203.031,86,2502,32053
203.060,84,2501,32045
203.092,84,2501,32047
203.121,86,2501,32044
203.154,84,2501,32050
203.183,87,2501,32046
203.215,85,2502,32052
203.244,84,2501,32047
203.276,83,2501,32044
203.306,84,2501,32050
203.338,85,2501,32049
203.367,83,2502,32050
203.400,85,2501,32047
203.429,85,2501,32050
203.461,85,2501,32047
203.490,87,2502,32058
203.523,86,2501,32048
203.551,84,2502,32053
203.584,89,2502,32059
203.613,92,2502,32057
203.646,93,2501,32049
203.675,93,2502,32050
203.707,98,2502,32050
203.736,95,2501,32046
203.769,94,2501,32046
203.798,97,2501,32046
203.830,95,2502,32053
203.859,97,2501,32049
203.891,98,2501,32044
203.920,99,2501,32049
203.953,97,2501,32048
203.981,97,2501,32045
204.014,95,2501,32039
204.043,95,2500,32033
204.076,92,2500,32035
204.104,86,2500,32032
204.137,108,2500,32031
204.166,106,2500,32028
204.198,101,2499,32024
204.228,105,2500,32028
204.259,102,2499,32022
204.289,89,2500,32028
204.317,85,2500,32036
204.351,77,2500,32035
204.379,83,2501,32039
204.413,87,2500,32036
204.440,86,2501,32041
204.473,82,2502,32062
204.502,82,2502,32059
204.535,82,2501,32050
204.564,85,2501,32049
204.596,83,2502,32053
204.625,81,2502,32057
204.657,81,2502,32054
204.686,83,2502,32050
204.719,83,2502,32050
204.747,83,2502,32050
204.780,81,2501,32047
204.809,81,2501,32048
204.841,81,2501,32044
204.871,84,2501,32045
204.904,83,2501,32044
204.932,83,2500,32034
204.964,84,2501,32042
204.994,87,2501,32041
205.026,85,2500,32036
205.055,88,2501,32041
205.088,90,2501,32037
205.116,92,2500,32037
205.149,95,2501,32040
205.178,97,2501,32040
205.211,100,2500,32036
205.239,102,2501,32045
205.272,104,2501,32042
205.300,107,2501,32042
205.333,105,2501,32045
205.361,106,2501,32038
205.394,108,2501,32047
205.423,106,2502,32053
205.456,102,2506,32102
205.484,102,2508,32133
205.517,105,2511,32169
205.546,105,2511,32176
205.579,101,2512,32180
205.612,100,2511,32170
205.641,96,2511,32168
205.673,98,2509,32151
205.702,96,2508,32138
205.734,98,2508,32128
205.764,101,2508,32139
205.796,101,2507,32115
205.825,98,2508,32127
205.857,100,2507,32127
205.886,95,2507,32121
205.915,95,2508,32130
205.947,98,2507,32123
205.980,100,2508,32129
206.009,100,2508,32132
206.041,100,2508,32131
206.071,98,2508,32135
206.100,97,2508,32134
206.132,96,2508,32132
206.160,96,2509,32144
206.194,96,2509,32145
206.222,99,2509,32146
206.255,102,2510,32153
206.284,105,2509,32141
206.317,106,2510,32157
206.345,109,2510,32157
206.378,107,2510,32164
206.410,110,2510,32159
206.439,109,2510,32156
206.471,111,2510,32155
206.500,114,2509,32151
206.533,115,2509,32151
206.563,118,2510,32154
206.594,121,2510,32162
206.624,120,2510,32159
206.656,122,2510,32161
206.685,123,2510,32160
206.717,121,2510,32158
206.747,116,2510,32157
206.779,114,2510,32158
206.808,114,2510,32164
206.840,112,2510,32158
206.869,112,2510,32164
206.902,114,2510,32159
206.931,110,2510,32155
206.963,108,2509,32151
206.993,107,2510,32157
207.025,106,2510,32160
207.053,106,2510,32159
207.086,110,2510,32162
207.115,108,2510,32163
207.148,110,2510,32160
207.177,110,2510,32160
207.209,111,2509,32152
207.238,113,2510,32156
207.270,106,2509,32150
207.300,105,2509,32143
207.332,100,2508,32139
207.361,98,2509,32143
207.393,96,2508,32136
207.422,95,2509,32141
207.454,96,2508,32135
207.484,98,2509,32148
207.516,98,2510,32153
207.545,101,2509,32151
207.577,99,2510,32154
207.606,98,2509,32146
207.638,97,2509,32141
207.667,98,2508,32136
207.700,96,2508,32128
207.729,95,2508,32135
207.762,94,2508,32130
207.791,93,2507,32122
207.823,95,2508,32128
207.852,94,2507,32124
207.885,93,2506,32114
207.914,93,2506,32107
207.947,94,2506,32108
207.975,93,2507,32114
208.007,94,2507,32119
208.036,95,2506,32113
208.069,92,2507,32117
208.098,97,2507,32124
208.130,95,2507,32118
208.160,97,2507,32118
208.192,97,2506,32109
208.221,95,2506,32110
208.253,95,2506,32107
208.283,97,2505,32096
208.314,93,2505,32092
208.344,92,2504,32080
208.376,89,2503,32075
208.405,91,2503,32072
208.437,88,2503,32067
208.467,91,2504,32081
208.499,89,2504,32087
208.528,92,2504,32087
208.560,92,2506,32104
208.589,94,2506,32105
208.622,94,2505,32099
208.651,92,2505,32101
208.683,96,2505,32097
208.712,95,2505,32091
208.745,95,2505,32092
208.773,94,2504,32085
208.806,92,2504,32084
208.835,92,2504,32082
208.867,89,2504,32079
208.896,88,2503,32072
208.929,93,2502,32061
208.958,89,2502,32056
208.990,85,2502,32061
209.020,85,2502,32052
209.052,86,2502,32051
209.081,85,2501,32049
209.110,86,2501,32049
209.143,84,2501,32047
209.171,83,2501,32045
209.204,85,2501,32038
209.232,86,2500,32034
209.266,88,2500,32034
209.294,89,2501,32038
209.327,88,2500,32031
209.356,88,2500,32036
209.388,88,2499,32024
209.417,89,2499,32021
209.449,87,2499,32015
209.478,86,2498,32005
209.511,84,2497,31992
209.540,84,2496,31983
209.573,84,2496,31982
209.601,81,2496,31978
209.634,79,2496,31976
209.663,79,2496,31976
209.696,82,2496,31974
209.724,80,2496,31973
209.757,83,2496,31974
209.786,83,2495,31970
209.818,84,2495,31971
209.847,81,2495,31972
209.879,85,2496,31977
209.908,85,2495,31971
209.940,86,2496,31976
209.969,85,2496,31973
210.002,86,2496,31982
210.031,88,2496,31978
210.063,85,2496,31976
210.092,85,2495,31973
210.125,84,2495,31972
210.154,83,2495,31965
210.186,81,2495,31969
210.215,81,2495,31967
210.244,78,2495,31961
210.278,77,2495,31973
210.306,79,2496,31976
210.338,77,2496,31982
210.367,78,2496,31982
210.400,79,2496,31977
210.429,78,2496,31982
210.461,78,2496,31978
210.490,81,2496,31979
210.523,80,2496,31984
210.551,78,2497,31989
210.584,79,2497,31987
210.613,77,2496,31980
210.645,78,2496,31981
210.675,77,2496,31979
210.707,81,2496,31977
210.736,79,2496,31976
210.768,80,2495,31971
210.797,84,2496,31976
210.830,83,2496,31976
210.859,82,2496,31978
210.891,83,2496,31976
210.920,85,2496,31978
210.953,85,2496,31974
210.981,84,2495,31965
211.014,84,2495,31970
211.043,82,2495,31969
211.075,82,2495,31968
211.104,83,2495,31968
211.136,83,2495,31964
211.165,79,2495,31964
211.198,79,2494,31951
211.227,76,2491,31914
211.259,76,2489,31884
211.288,73,2486,31857
211.317,73,2486,31855
211.350,73,2486,31846
211.378,72,2486,31845
211.411,73,2486,31854
211.440,73,2486,31849
211.473,77,2486,31853
211.501,75,2487,31862
211.534,77,2487,31859
211.563,78,2487,31860
211.595,75,2486,31855
211.624,75,2486,31849
211.657,77,2486,31851
211.686,76,2485,31845
211.718,78,2485,31837
211.747,75,2485,31835
211.780,74,2483,31815
211.808,73,2482,31797
211.841,71,2480,31781
211.870,71,2480,31776
211.903,67,2479,31765
211.931,69,2477,31736
211.964,62,2476,31717
211.993,61,2475,31705
212.025,65,2472,31677
212.054,61,2471,31656
212.087,64,2470,31641
212.116,61,2468,31615
212.148,62,2465,31585
212.177,60,2462,31544
212.206,58,2461,31528
212.239,58,2460,31518
212.267,58,2457,31476
212.300,57,2454,31443
212.329,62,2448,31366
212.361,61,2446,31334
212.390,59,2445,31324
212.423,65,2444,31308
212.451,62,2442,31291
212.484,66,2443,31296
212.513,65,2441,31269
212.546,64,2437,31229
212.574,65,2436,31204
212.607,64,2435,31199
212.636,64,2435,31198
212.669,61,2434,31190
212.697,60,2434,31190
212.730,63,2430,31135
212.759,63,2423,31038
212.791,63,2417,30966
212.820,61,2414,30925
212.853,62,2409,30868
212.882,59,2405,30814
212.914,60,2400,30754
212.943,60,2395,30689
212.976,59,2391,30637
213.004,58,2388,30589
213.037,57,2383,30530
213.066,60,2381,30510
213.098,55,2380,30491
213.128,57,2374,30421
213.160,58,2364,30284
213.189,57,2359,30218
213.221,56,2349,30097
213.250,54,2339,29966
213.283,56,2332,29879
213.312,53,2321,29743
213.344,51,2315,29661
213.373,53,2312,29621
213.406,53,2314,29643
213.435,51,2304,29522
213.467,52,2300,29470
213.496,51,2298,29440
213.528,51,2291,29350
213.557,50,2284,29265
213.590,51,2276,29159
213.619,51,2278,29189
213.647,55,2286,29288
213.680,52,2299,29457
213.709,52,2304,29525
213.742,52,2310,29599
213.770,56,2314,29644
213.803,55,2319,29706
213.832,55,2327,29811
213.865,55,2332,29883
213.894,55,2335,29914
213.926,56,2335,29916
213.955,56,2334,29910
213.988,57,2333,29888
214.017,56,2326,29800
214.050,57,2323,29768
214.079,58,2316,29678
214.111,53,2313,29635
214.139,56,2310,29592
214.172,55,2301,29479
214.201,54,2296,29413
214.233,52,2299,29455
214.262,53,2315,29662
214.294,50,2321,29738
214.323,50,2326,29805
214.356,50,2320,29727
214.385,52,2298,29438
214.417,49,2274,29130
214.446,47,2250,28832
214.479,47,2244,28747
214.508,48,2239,28689
214.540,47,2224,28492
214.569,44,2210,28311
214.602,44,2228,28549
214.631,44,2222,28468
214.664,43,2223,28483
214.692,43,2175,27870
214.725,43,2146,27491
214.754,44,2135,27356
214.782,47,2127,27250
214.815,46,2125,27226
214.844,45,2128,27268
214.877,48,2129,27273
214.905,46,2132,27311
214.938,44,2137,27377
214.966,44,2135,27353
215.000,46,2135,27357
215.029,46,2127,27257
215.061,46,2119,27155
215.090,46,2116,27117
215.123,46,2118,27135
215.152,45,2127,27247
215.184,44,2138,27399
215.212,42,2140,27419
215.245,45,2141,27425
215.274,46,2140,27419
215.307,44,2134,27337
215.335,47,2129,27273
215.368,45,2133,27334
215.397,46,2136,27363
215.430,44,2137,27376
215.458,45,2140,27423
215.491,45,2150,27542
215.520,44,2152,27567
215.552,45,2154,27599
215.581,45,2158,27650
215.614,44,2161,27688
215.643,43,2162,27694
215.675,46,2166,27753
215.704,46,2172,27828
215.736,45,2172,27834
215.765,46,2171,27810
215.798,43,2168,27780
215.827,44,2172,27826
215.859,45,2172,27829
215.888,44,2175,27866
215.921,47,2159,27667
215.950,44,2139,27411
215.982,45,2143,27462
216.011,46,2159,27656
216.040,46,2215,28378
216.073,46,2220,28440
216.102,45,2206,28264
216.134,46,2220,28439
216.163,47,2229,28560
216.196,47,2234,28627
216.224,46,2239,28693
216.257,48,2245,28759
216.286,47,2253,28869
216.318,49,2256,28907
216.347,47,2265,29018
216.380,48,2270,29086
216.409,50,2275,29145
216.441,52,2275,29153
216.470,50,2280,29211
216.502,53,2289,29323
216.531,51,2296,29420
216.564,52,2306,29547
216.593,52,2315,29666
216.625,52,2325,29788
216.654,52,2334,29902
216.686,53,2336,29925
216.715,56,2343,30022
216.748,55,2353,30151
216.777,55,2360,30242
216.810,55,2366,30310
216.839,57,2376,30440
216.871,58,2380,30499
216.900,58,2391,30631
216.933,59,2400,30748
216.962,59,2405,30815
216.994,61,2413,30922
217.023,59,2416,30960
217.055,60,2424,31053
217.085,62,2430,31132
217.117,60,2435,31196
217.146,62,2436,31207
217.178,62,2440,31256
217.207,64,2445,31330
217.239,61,2450,31394
217.269,64,2455,31458
217.301,63,2458,31494
217.330,61,2460,31522
217.359,57,2461,31529
217.392,62,2465,31580
217.420,62,2468,31627
217.453,64,2471,31657
217.482,64,2472,31670
217.514,65,2474,31698
217.543,66,2476,31724
217.576,64,2476,31723
217.605,66,2477,31736
217.637,66,2478,31749
217.666,67,2478,31749
217.698,64,2477,31741
217.728,65,2478,31748
