t_s,gap_mm,hall_mV,adc16
150.774,343,2409,31154
150.807,342,2408,31139
150.839,348,2407,31128
150.869,340,2407,31127
150.901,335,2405,31094
150.930,339,2403,31076
150.963,335,2404,31085
150.992,342,2402,31064
151.024,346,2400,31035
151.053,340,2399,31023
151.086,332,2399,31022
151.114,339,2402,31056
151.147,347,2404,31085
151.176,343,2404,31090
151.209,337,2405,31097
151.241,345,2406,31117
151.270,346,2407,31131
151.303,351,2409,31146
151.332,351,2412,31190
151.364,342,2413,31197
151.394,348,2413,31209
151.426,345,2415,31223
151.454,347,2417,31253
151.487,345,2419,31275
151.516,362,2421,31309
151.549,357,2423,31326
151.577,349,2425,31358
151.610,353,2429,31405
151.642,352,2428,31401
151.671,351,2427,31390
151.704,345,2428,31400
151.733,353,2428,31398
151.766,358,2429,31412
151.795,351,2431,31430
151.827,350,2432,31454
151.857,355,2433,31455
151.889,351,2434,31470
151.917,340,2433,31463
151.950,354,2434,31473
151.979,359,2435,31487
152.013,352,2437,31511
152.041,359,2437,31517
152.073,353,2437,31515
152.105,353,2437,31514
152.134,352,2437,31511
152.167,350,2437,31511
152.196,359,2437,31516
152.229,355,2438,31520
152.258,350,2438,31524
152.291,359,2438,31524
152.319,360,2438,31527
152.351,352,2438,31523
152.380,360,2438,31521
152.413,363,2437,31515
152.441,356,2438,31526
152.474,359,2439,31536
152.506,353,2440,31548
152.535,358,2441,31570
152.568,356,2443,31596
152.597,366,2444,31601
152.629,355,2445,31611
152.658,360,2445,31620
152.691,357,2446,31630
152.720,357,2448,31649
152.752,348,2449,31669
152.781,353,2451,31697
152.814,356,2454,31730
152.843,354,2455,31748
152.875,356,2455,31748
152.904,359,2455,31743
152.937,369,2454,31729
152.969,356,2454,31735
152.998,357,2455,31747
153.031,354,2456,31759
153.060,361,2456,31765
153.092,358,2457,31774
153.121,356,2457,31774
153.154,358,2457,31776
153.183,354,2458,31780
153.215,349,2457,31775
153.244,349,2457,31776
153.277,349,2457,31775
153.305,352,2458,31778
153.338,356,2457,31775
153.371,356,2457,31772
153.400,357,2457,31777
153.432,360,2457,31772
153.461,361,2457,31771
153.494,354,2457,31768
153.523,362,2457,31769
153.555,348,2457,31770
153.584,354,2457,31771
153.617,361,2457,31769
153.645,357,2457,31774
153.678,350,2457,31769
153.707,349,2457,31769
153.740,358,2457,31766
153.768,356,2457,31766
153.801,348,2457,31772
153.834,354,2457,31772
153.862,359,2457,31766
153.895,352,2456,31761
153.924,357,2456,31756
153.957,356,2457,31766
153.985,355,2456,31765
154.018,350,2457,31767
154.047,360,2457,31767
154.080,347,2456,31765
154.108,351,2456,31763
154.141,366,2457,31769
154.170,358,2456,31765
154.202,356,2456,31765
154.235,355,2457,31766
154.264,355,2456,31764
154.296,355,2457,31766
154.325,358,2456,31764
154.358,358,2456,31758
154.387,352,2456,31763
154.419,352,2456,31765
154.448,355,2456,31761
154.481,364,2456,31757
154.510,348,2456,31763
154.542,350,2456,31758
154.571,347,2456,31761
154.604,356,2456,31756
154.633,354,2456,31758
154.665,358,2456,31754
154.698,364,2455,31743
154.727,358,2455,31743
154.759,349,2455,31743
154.788,355,2454,31731
154.821,360,2454,31731
154.850,351,2453,31722
154.882,350,2453,31720
154.911,353,2453,31725
154.944,360,2453,31716
154.972,360,2453,31717
155.005,358,2453,31715
155.034,364,2453,31719
155.066,356,2453,31714
155.099,356,2452,31706
155.128,362,2453,31714
155.161,355,2452,31705
155.190,368,2452,31710
155.222,358,2452,31703
155.251,359,2452,31703
155.284,350,2452,31711
155.313,349,2452,31709
155.346,359,2452,31711
155.374,355,2452,31711
155.407,357,2453,31718
155.435,351,2453,31717
155.468,351,2453,31720
155.501,352,2453,31726
155.530,361,2453,31726
155.562,351,2454,31732
155.591,352,2454,31736
155.624,358,2455,31748
155.653,348,2455,31740
155.685,352,2455,31744
155.714,352,2455,31742
155.747,362,2455,31740
155.776,358,2455,31740
155.809,350,2453,31726
155.837,350,2454,31727
155.870,350,2453,31714
155.898,351,2452,31703
155.931,359,2452,31705
155.964,351,2452,31707
155.993,358,2452,31711
156.025,352,2452,31705
156.055,349,2452,31705
156.087,352,2452,31703
156.116,355,2451,31699
156.148,368,2451,31697
156.178,356,2452,31701
156.210,356,2451,31696
156.239,363,2451,31700
156.272,350,2451,31697
156.300,353,2451,31691
156.333,363,2451,31699
156.362,354,2452,31702
156.394,353,2451,31699
156.426,351,2452,31710
156.456,358,2452,31709
156.488,356,2452,31711
156.517,359,2452,31712
156.549,359,2452,31713
156.578,348,2452,31707
156.611,360,2452,31710
156.640,357,2452,31702
156.673,361,2452,31704
156.702,351,2451,31699
156.734,358,2452,31707
156.763,349,2452,31705
156.796,350,2452,31704
156.828,352,2452,31711
156.857,355,2452,31712
156.889,347,2452,31711
156.919,357,2453,31718
156.951,353,2453,31716
156.980,358,2453,31714
157.012,353,2453,31717
157.041,357,2452,31709
157.074,357,2452,31711
157.103,354,2452,31711
157.136,349,2452,31712
157.164,350,2453,31719
157.197,350,2453,31719
157.226,354,2452,31711
157.259,360,2452,31709
157.291,351,2453,31721
157.320,351,2454,31727
157.352,361,2454,31727
157.381,350,2454,31738
157.413,349,2453,31725
157.442,353,2453,31722
157.475,353,2453,31715
157.504,358,2453,31723
157.537,356,2453,31715
157.566,355,2453,31717
157.598,350,2452,31710
157.627,342,2452,31709
157.660,351,2452,31701
157.692,348,2452,31704
157.721,347,2451,31700
157.754,354,2451,31691
157.783,363,2450,31687
157.815,362,2451,31694
157.844,359,2451,31691
157.877,352,2451,31693
157.906,359,2451,31692
157.938,346,2450,31687
157.967,352,2451,31693
158.000,351,2452,31701
158.028,362,2451,31697
158.061,358,2452,31703
158.090,351,2452,31701
158.123,350,2452,31708
158.155,354,2452,31701
158.184,355,2452,31708
158.217,359,2451,31698
158.245,360,2452,31711
158.278,353,2452,31705
158.307,351,2452,31702
158.340,361,2452,31701
158.369,358,2451,31700
158.401,353,2451,31700
158.430,364,2452,31710
158.463,365,2452,31701
158.491,356,2451,31699
158.524,349,2451,31692
158.556,355,2451,31694
158.585,356,2450,31684
158.618,351,2451,31695
158.647,354,2452,31701
158.679,355,2451,31694
158.709,359,2451,31696
158.741,358,2451,31699
158.769,352,2452,31704
158.802,355,2452,31702
158.831,353,2452,31709
158.864,361,2452,31710
158.893,360,2452,31704
158.926,355,2451,31696
158.955,353,2451,31694
158.987,357,2452,31702
159.019,361,2452,31701
159.048,351,2452,31703
159.081,357,2452,31701
159.110,352,2451,31697
159.142,351,2451,31695
159.172,362,2451,31697
159.204,351,2451,31700
159.233,349,2451,31692
159.266,360,2450,31676
159.294,356,2449,31670
159.327,355,2449,31666
159.356,356,2449,31668
159.389,351,2448,31661
159.420,359,2448,31654
159.450,351,2447,31645
159.482,359,2446,31626
159.511,357,2443,31587
159.543,351,2440,31553
159.572,360,2438,31526
159.605,364,2438,31523
159.634,360,2437,31515
159.666,358,2435,31481
159.695,365,2432,31450
159.728,357,2431,31433
159.757,355,2430,31425
159.790,359,2429,31406
159.819,358,2426,31369
159.852,367,2424,31340
159.884,363,2423,31333
159.913,364,2422,31325
159.945,357,2419,31285
159.974,366,2414,31210
160.007,367,2413,31198
160.036,367,2409,31147
160.068,362,2405,31101
160.097,364,2400,31030
160.130,359,2398,31007
160.158,368,2398,31005
160.191,364,2397,31000
160.220,369,2395,30975
160.252,370,2393,30948
160.285,374,2393,30939
160.314,365,2392,30927
160.346,368,2387,30872
160.375,369,2384,30824
160.408,356,2383,30813
160.437,365,2378,30747
160.470,371,2377,30740
160.498,364,2373,30691
160.531,374,2370,30648
160.560,365,2368,30625
160.592,367,2368,30619
160.621,370,2368,30615
160.654,369,2360,30523
160.686,373,2358,30494
160.715,369,2356,30460
160.748,369,2352,30417
160.777,365,2345,30328
160.810,363,2342,30279
160.838,374,2339,30240
160.871,376,2338,30235
160.900,368,2335,30200
160.933,374,2333,30170
160.962,365,2332,30154
160.995,368,2329,30122
161.023,374,2328,30099
161.055,366,2323,30039
161.084,366,2318,29968
161.117,369,2314,29928
161.149,371,2313,29905
161.178,371,2310,29870
161.211,370,2309,29855
161.240,369,2304,29789
161.273,368,2298,29722
161.301,366,2294,29668
161.334,368,2294,29659
161.363,371,2290,29612
161.395,367,2287,29578
161.424,371,2281,29492
161.457,371,2280,29478
161.486,364,2279,29465
161.519,381,2268,29322
161.550,376,2255,29156
161.580,373,2252,29126
161.612,379,2252,29118
161.641,372,2253,29137
161.674,372,2249,29084
161.702,383,2241,28982
161.735,366,2236,28909
161.764,376,2235,28899
161.796,373,2235,28900
161.825,376,2238,28939
161.858,367,2248,29068
161.886,373,2252,29121
161.919,374,2254,29144
161.952,377,2254,29148
161.981,371,2254,29149
162.013,373,2254,29151
162.043,367,2257,29187
162.075,369,2264,29276
162.104,374,2263,29268
162.137,373,2262,29256
162.165,362,2266,29304
162.198,375,2274,29400
162.227,379,2279,29466
162.260,377,2278,29458
162.288,383,2269,29346
162.321,371,2255,29160
162.353,371,2259,29214
162.382,379,2269,29344
162.415,378,2274,29409
162.444,373,2261,29240
162.477,372,2254,29148
162.505,372,2253,29139
162.538,375,2252,29116
162.566,376,2238,28943
162.599,372,2239,28947
162.628,378,2247,29062
162.661,361,2254,29142
162.690,373,2249,29087
162.723,374,2239,28953
162.751,375,2236,28917
162.784,376,2252,29120
162.816,374,2257,29191
162.846,372,2263,29267
162.877,373,2271,29365
162.907,374,2278,29453
162.939,378,2279,29468
162.968,376,2279,29470
163.001,375,2282,29514
163.030,377,2292,29634
163.063,376,2293,29657
163.091,373,2285,29548
163.124,380,2278,29456
163.153,378,2273,29391
163.185,375,2275,29423
163.217,375,2270,29353
163.247,373,2257,29183
163.279,365,2254,29148
163.308,379,2254,29151
163.341,372,2256,29178
163.370,379,2260,29221
163.402,366,2261,29241
163.431,376,2274,29404
163.464,369,2287,29572
163.493,377,2288,29589
163.526,380,2281,29496
163.554,373,2280,29479
163.587,375,2285,29552
163.619,372,2290,29606
163.648,369,2293,29653
163.680,375,2293,29656
163.710,374,2293,29657
163.743,371,2294,29662
163.771,371,2295,29673
163.803,374,2296,29689
163.833,376,2299,29729
163.866,371,2300,29744
163.894,374,2301,29757
163.927,382,2303,29782
163.956,369,2311,29881
163.988,374,2313,29914
164.020,376,2312,29897
164.049,368,2311,29880
164.081,373,2314,29920
164.110,369,2320,30001
164.143,372,2327,30088
164.172,369,2330,30131
164.204,369,2334,30180
164.233,371,2338,30239
164.266,371,2344,30317
164.295,364,2354,30434
164.328,373,2357,30484
164.357,370,2358,30491
164.390,371,2354,30438
164.418,378,2350,30387
164.451,378,2348,30366
164.483,364,2351,30397
164.512,378,2353,30427
164.544,363,2355,30459
164.573,369,2356,30468
164.606,360,2358,30492
164.635,373,2358,30497
164.668,369,2358,30493
164.697,375,2357,30480
164.729,368,2354,30434
164.758,366,2345,30324
164.791,367,2341,30277
164.819,362,2338,30233
164.852,371,2331,30138
164.884,378,2327,30086
164.914,381,2324,30048
164.946,366,2318,29977
164.976,371,2322,30023
165.008,372,2333,30168
165.036,366,2338,30235
165.069,369,2339,30250
165.098,366,2338,30230
165.131,359,2326,30082
165.160,369,2315,29934
165.193,377,2313,29913
165.221,376,2304,29795
165.254,373,2296,29693
165.286,376,2294,29670
165.315,367,2294,29662
165.347,367,2294,29661
165.377,372,2294,29658
165.409,369,2300,29746
165.438,372,2307,29836
165.470,374,2313,29912
165.499,371,2314,29924
165.532,375,2314,29920
165.560,370,2313,29914
165.593,377,2313,29912
165.622,382,2315,29938
165.655,370,2322,30025
165.687,373,2332,30157
165.716,366,2339,30242
165.749,365,2344,30311
165.778,380,2344,30315
165.810,369,2343,30301
165.840,378,2343,30299
165.872,380,2344,30308
165.901,367,2339,30240
165.933,362,2334,30185
165.962,385,2323,30044
165.995,374,2317,29962
166.024,373,2313,29916
166.057,380,2312,29892
166.088,372,2314,29918
166.118,369,2314,29920
166.150,364,2312,29896
166.179,370,2298,29720
166.212,374,2294,29664
166.241,372,2298,29714
166.273,377,2303,29786
166.302,373,2298,29718
166.334,375,2289,29600
166.363,374,2289,29603
166.396,371,2294,29660
166.425,377,2296,29687
166.457,371,2299,29735
166.490,372,2303,29778
166.519,378,2294,29665
166.551,379,2288,29593
166.581,370,2279,29469
166.613,378,2275,29416
166.642,375,2273,29398
166.675,378,2275,29413
166.704,372,2272,29386
166.736,374,2265,29285
166.765,378,2264,29281
166.798,376,2270,29349
166.826,381,2278,29463
166.860,369,2288,29585
166.891,384,2291,29627
166.921,379,2293,29658
166.953,383,2294,29670
166.982,374,2302,29770
167.014,366,2309,29857
167.044,371,2312,29891
167.076,365,2312,29894
167.106,364,2313,29909
167.138,375,2314,29917
167.166,383,2315,29933
167.199,374,2319,29993
167.228,373,2328,30099
167.261,369,2331,30138
167.290,380,2335,30196
167.322,365,2338,30238
167.354,369,2342,30290
167.384,371,2353,30427
167.416,368,2363,30554
167.445,374,2371,30658
167.478,367,2373,30686
167.506,364,2372,30669
167.540,363,2372,30668
167.568,368,2374,30694
167.600,372,2378,30745
167.629,361,2379,30766
167.662,371,2383,30816
167.691,362,2385,30840
167.724,370,2390,30902
167.752,363,2393,30940
167.785,359,2395,30971
167.817,362,2398,31009
167.846,366,2399,31025
167.879,360,2399,31021
167.908,352,2397,30992
167.940,364,2395,30965
167.969,368,2395,30973
168.002,374,2398,31014
168.031,373,2401,31042
168.063,362,2405,31099
168.092,363,2407,31128
168.125,371,2410,31162
168.154,369,2412,31195
168.187,361,2413,31196
168.219,363,2412,31196
168.248,363,2413,31197
168.280,360,2413,31197
168.309,358,2413,31199
168.342,371,2413,31197
168.371,355,2413,31199
168.403,364,2413,31196
168.431,361,2413,31202
168.464,361,2413,31205
168.493,367,2413,31205
168.526,360,2415,31232
168.555,356,2416,31248
168.587,376,2418,31261
168.620,371,2418,31269
168.649,363,2419,31285
168.681,363,2421,31307
168.710,360,2421,31304
168.743,379,2421,31312
168.772,362,2419,31281
168.804,363,2419,31283
168.833,368,2421,31307
168.866,359,2423,31334
168.894,362,2425,31360
168.927,355,2429,31415
168.956,357,2430,31417
168.989,358,2427,31382
169.017,363,2423,31332
169.050,354,2421,31309
169.083,361,2418,31273
169.112,362,2416,31245
169.144,370,2413,31206
169.173,374,2413,31200
169.206,368,2413,31197
169.234,368,2412,31189
169.267,366,2411,31182
169.296,363,2412,31192
169.329,367,2412,31192
169.357,374,2413,31200
169.390,362,2415,31229
169.419,358,2422,31317
169.452,368,2429,31404
169.484,365,2436,31504
169.513,373,2438,31533
169.545,364,2444,31610
169.574,368,2447,31645
169.607,362,2451,31695
169.636,365,2453,31718
169.668,363,2453,31726
169.697,359,2454,31733
169.730,365,2454,31732
169.759,363,2454,31734
169.792,359,2455,31742
169.820,363,2454,31735
169.853,359,2455,31742
169.882,352,2454,31739
169.914,359,2453,31725
169.947,362,2453,31726
169.976,352,2454,31733
170.008,361,2454,31733
170.037,359,2455,31744
170.070,359,2456,31759
170.099,360,2456,31755
170.131,353,2456,31763
170.160,354,2456,31765
170.193,351,2456,31765
170.221,355,2457,31769
170.254,350,2457,31770
170.283,354,2457,31773
170.316,356,2457,31776
170.348,356,2457,31778
170.377,359,2457,31778
170.410,358,2458,31783
170.439,354,2458,31780
170.471,361,2458,31780
170.500,352,2457,31772
170.533,352,2457,31778
170.562,355,2457,31775
170.594,349,2457,31766
170.623,359,2457,31774
170.656,358,2457,31772
170.684,353,2458,31779
170.717,359,2458,31781
170.746,355,2458,31789
170.778,349,2460,31810
170.811,353,2461,31821
170.840,353,2460,31816
170.872,351,2462,31831
170.901,351,2462,31835
170.934,355,2462,31837
170.963,358,2462,31838
170.995,357,2462,31836
171.024,349,2462,31841
171.057,358,2462,31833
171.086,348,2461,31830
171.119,358,2462,31832
171.147,357,2461,31827
171.180,358,2460,31813
171.212,349,2460,31809
171.242,355,2460,31806
171.274,352,2460,31809
171.303,353,2460,31809
171.336,355,2460,31817
171.365,351,2461,31820
171.397,358,2461,31828
171.427,360,2462,31836
171.459,356,2462,31836
171.488,354,2462,31832
171.521,363,2462,31833
171.549,359,2462,31839
171.582,356,2461,31828
171.610,359,2462,31834
171.643,362,2462,31836
171.676,354,2462,31843
171.705,359,2463,31843
171.737,354,2463,31847
171.766,356,2464,31856
171.799,349,2463,31850
171.827,351,2463,31843
171.860,354,2462,31838
171.889,355,2461,31830
171.922,357,2461,31822
171.950,357,2460,31809
171.983,358,2459,31793
172.012,362,2458,31780
172.045,359,2458,31779
172.077,361,2457,31772
172.106,363,2457,31771
172.138,352,2457,31766
172.168,357,2455,31747
172.200,357,2453,31720
172.229,355,2452,31704
172.262,358,2450,31681
172.290,363,2448,31660
172.323,355,2447,31647
172.352,365,2447,31642
172.385,364,2447,31637
172.413,359,2446,31628
172.446,362,2444,31605
172.475,356,2443,31584
172.507,364,2441,31559
172.540,358,2438,31532
172.569,359,2438,31522
172.601,361,2437,31516
172.630,359,2437,31512
172.663,364,2437,31516
172.692,362,2437,31509
172.725,358,2437,31509
172.753,363,2435,31486
172.786,370,2433,31466
172.815,358,2433,31464
172.847,359,2433,31462
172.877,367,2433,31460
172.909,360,2432,31449
172.937,363,2431,31431
172.970,373,2428,31395
173.002,367,2425,31360
173.031,358,2424,31340
173.064,366,2423,31330
173.093,370,2423,31326
173.125,363,2422,31323
173.154,370,2421,31308
173.187,370,2420,31294
173.216,373,2418,31263
173.249,372,2414,31214
173.278,372,2413,31201
173.310,370,2413,31197
173.339,361,2413,31199
173.372,364,2413,31198
173.404,362,2412,31195
173.433,367,2412,31193
173.465,374,2412,31192
173.495,368,2411,31180
173.527,366,2410,31164
173.556,371,2407,31129
173.588,363,2402,31057
173.617,374,2396,30979
173.650,369,2393,30940
173.679,364,2389,30891
173.712,368,2385,30844
173.741,371,2384,30833
173.773,366,2384,30826
173.806,371,2383,30815
173.835,376,2382,30796
173.867,372,2379,30758
173.896,372,2378,30746
173.928,365,2375,30713
173.957,376,2372,30679
173.990,381,2368,30622
174.019,367,2365,30579
174.052,371,2359,30510
174.080,369,2358,30491
174.113,371,2354,30437
174.142,381,2348,30360
174.175,373,2343,30298
174.203,373,2340,30257
174.236,371,2339,30246
174.268,365,2338,30238
174.297,372,2338,30234
174.330,359,2337,30217
174.359,373,2334,30179
174.392,376,2329,30120
174.420,375,2328,30103
174.453,375,2329,30111
174.482,377,2329,30120
174.514,368,2334,30184
174.544,369,2337,30220
174.576,379,2336,30212
174.604,373,2337,30220
174.637,374,2337,30222
174.670,371,2337,30219
174.699,380,2333,30163
174.731,383,2330,30127
174.761,372,2329,30117
174.793,376,2328,30108
174.822,382,2327,30097
174.855,376,2323,30044
174.883,376,2321,30012
174.916,368,2321,30016
174.945,369,2318,29980
174.977,377,2316,29954
175.006,369,2316,29954
175.039,372,2317,29955
175.071,369,2314,29927
175.100,383,2314,29916
175.132,372,2313,29915
175.161,369,2313,29916
175.194,379,2313,29908
175.223,376,2311,29883
175.255,383,2310,29869
175.284,378,2305,29803
175.317,382,2299,29733
175.346,368,2295,29677
175.378,377,2294,29666
175.407,379,2293,29649
175.440,377,2288,29586
175.468,378,2289,29597
175.501,373,2294,29658
175.534,374,2294,29658
175.563,373,2293,29656
175.595,379,2293,29653
175.625,378,2293,29657
175.657,372,2294,29659
175.686,374,2292,29632
175.719,369,2284,29541
175.747,374,2281,29494
175.780,372,2280,29487
175.809,379,2278,29464
175.842,370,2273,29391
175.871,375,2272,29385
175.903,373,2278,29461
175.935,379,2279,29472
175.964,371,2279,29466
175.997,383,2278,29460
176.026,389,2278,29463
176.059,378,2280,29483
176.088,373,2282,29505
176.120,376,2280,29485
176.149,380,2281,29502
176.181,383,2288,29583
176.211,372,2287,29577
176.243,370,2287,29571
176.272,372,2288,29589
176.305,383,2294,29658
176.337,382,2296,29685
176.366,378,2294,29662
176.398,375,2286,29562
176.428,375,2281,29498
176.460,390,2283,29522
176.489,384,2289,29594
176.521,371,2290,29609
176.550,372,2293,29654
176.583,375,2293,29656
176.611,373,2294,29660
176.644,381,2294,29661
176.674,381,2290,29616
176.706,378,2287,29575
176.738,378,2293,29646
176.767,373,2297,29697
176.800,382,2300,29741
176.828,376,2304,29799
176.861,372,2310,29874
176.891,372,2313,29905
176.923,369,2307,29835
176.952,379,2303,29782
176.985,373,2296,29687
177.013,373,2294,29665
177.046,379,2293,29658
177.075,376,2285,29551
177.107,371,2279,29476
177.136,374,2280,29479
177.169,381,2287,29575
177.201,375,2293,29646
177.230,386,2296,29686
177.262,392,2297,29697
177.291,382,2296,29690
177.324,380,2294,29667
177.353,377,2294,29663
177.385,382,2294,29670
177.414,380,2294,29670
177.447,372,2304,29790
177.475,381,2310,29866
177.508,378,2310,29864
177.541,385,2303,29776
177.570,373,2294,29669
177.602,383,2294,29664
177.631,371,2296,29689
177.663,383,2305,29808
177.693,378,2313,29915
177.725,376,2319,29984
177.754,373,2326,30079
177.787,377,2334,30186
177.815,380,2339,30243
177.848,373,2344,30309
177.877,379,2354,30444
177.910,372,2358,30498
177.939,376,2366,30601
177.971,364,2370,30651
178.003,370,2375,30708
178.033,373,2377,30742
178.065,372,2378,30753
178.094,378,2382,30801
178.127,367,2385,30847
178.156,376,2392,30935
178.189,369,2394,30951
178.218,364,2397,30994
178.250,372,2402,31065
178.279,370,2408,31136
178.312,369,2412,31193
178.340,367,2413,31198
178.373,374,2413,31203
178.402,369,2415,31229
178.434,373,2419,31278
178.466,369,2423,31330
178.496,367,2426,31377
178.528,366,2432,31443
178.557,373,2433,31456
178.590,363,2433,31461
178.619,371,2433,31459
178.651,366,2433,31462
178.680,368,2434,31475
178.713,369,2436,31501
178.742,365,2437,31513
178.774,363,2437,31518
178.803,369,2438,31528
178.835,365,2440,31547
178.868,360,2442,31576
178.897,371,2444,31598
178.930,360,2445,31621
178.959,358,2447,31637
178.991,366,2447,31642
179.020,359,2447,31647
179.053,361,2447,31649
179.082,364,2448,31654
179.114,370,2448,31661
179.143,369,2449,31672
179.176,368,2450,31685
179.204,358,2452,31702
179.237,355,2452,31707
179.269,370,2451,31700
179.298,368,2453,31714
179.331,364,2453,31716
179.360,363,2453,31716
179.393,366,2454,31736
179.421,358,2456,31755
179.454,356,2456,31762
179.483,360,2456,31765
179.515,354,2457,31773
179.544,363,2457,31776
179.577,357,2458,31780
179.606,356,2458,31781
179.639,360,2458,31788
179.667,360,2459,31801
179.700,359,2460,31813
179.732,360,2461,31824
179.761,366,2462,31831
179.793,355,2462,31832
179.822,355,2462,31838
179.855,353,2462,31838
179.884,359,2462,31843
179.917,357,2463,31844
179.946,355,2463,31855
179.979,364,2464,31859
180.007,355,2465,31874
180.040,351,2466,31885
180.068,352,2467,31902
180.101,361,2468,31910
180.133,359,2468,31917
180.163,357,2468,31916
180.195,356,2469,31927
180.224,356,2469,31932
180.257,353,2470,31937
180.286,363,2469,31932
180.318,358,2471,31947
180.347,360,2470,31944
180.380,352,2471,31951
180.409,352,2471,31950
180.441,358,2471,31954
180.470,352,2471,31950
180.503,355,2471,31951
180.535,356,2471,31952
180.564,363,2471,31948
180.596,351,2471,31955
180.625,357,2471,31955
180.658,352,2470,31946
180.687,361,2471,31952
180.720,354,2471,31959
180.748,354,2471,31955
180.781,355,2471,31955
180.810,357,2471,31950
180.843,353,2471,31954
180.871,351,2471,31952
180.904,353,2471,31947
180.933,357,2470,31936
180.965,356,2470,31946
180.998,358,2470,31942
181.027,363,2469,31932
181.059,358,2468,31909
181.088,358,2466,31889
181.121,359,2463,31851
181.150,365,2462,31842
181.182,372,2460,31810
181.212,359,2458,31779
181.244,358,2457,31770
181.272,354,2454,31732
181.305,363,2451,31696
181.334,362,2448,31661
181.366,369,2447,31644
181.396,361,2444,31602
181.429,367,2442,31572
181.461,359,2438,31531
181.490,360,2437,31517
181.522,359,2436,31507
181.551,366,2432,31453
181.583,365,2426,31373
181.612,374,2422,31315
181.645,375,2416,31236
181.674,371,2413,31202
181.707,368,2412,31195
181.736,375,2412,31189
181.768,371,2412,31187
181.797,375,2410,31167
181.830,371,2408,31140
181.862,374,2407,31119
181.892,377,2401,31054
181.924,368,2398,31003
181.952,371,2393,30945
181.985,370,2391,30922
182.014,376,2385,30839
182.046,376,2380,30777
182.075,363,2378,30750
182.108,371,2377,30743
182.137,371,2374,30700
182.170,377,2373,30691
182.199,373,2372,30668
182.231,374,2368,30620
182.263,374,2362,30543
182.293,370,2359,30499
182.325,372,2357,30476
182.355,380,2349,30374
182.387,374,2342,30285
182.416,378,2339,30247
182.448,381,2338,30239
182.477,374,2338,30234
182.510,373,2337,30215
182.539,371,2333,30167
182.571,372,2328,30099
182.600,362,2317,29968
182.632,381,2311,29878
182.661,376,2298,29712
182.695,378,2291,29623
182.726,380,2281,29492
182.755,384,2279,29469
182.788,376,2278,29451
182.817,372,2276,29427
182.850,380,2273,29398
182.878,374,2273,29391
182.911,368,2275,29417
182.940,388,2273,29394
182.972,373,2264,29279
183.002,374,2259,29210
183.034,376,2254,29144
183.063,373,2250,29089
183.096,374,2247,29052
183.128,378,2247,29056
183.157,381,2248,29073
183.189,380,2248,29072
183.219,373,2243,29005
183.251,378,2235,28906
183.280,378,2234,28890
183.312,376,2231,28852
183.341,377,2227,28794
183.374,380,2220,28707
183.403,378,2219,28694
183.436,372,2217,28671
183.464,381,2214,28626
183.497,383,2210,28574
183.529,377,2208,28552
183.558,367,2209,28561
183.590,382,2213,28622
183.619,378,2210,28575
183.652,383,2200,28447
183.681,379,2194,28374
183.713,376,2191,28335
183.742,378,2199,28433
183.775,382,2205,28514
183.804,372,2210,28577
183.837,381,2211,28586
183.865,373,2210,28580
183.898,378,2208,28558
183.931,381,2205,28508
183.960,376,2200,28449
183.992,384,2200,28446
184.022,376,2200,28445
184.054,387,2199,28440
184.083,379,2200,28447
184.115,380,2201,28457
184.144,377,2207,28535
184.176,374,2213,28614
184.205,375,2219,28699
184.238,378,2220,28710
184.266,378,2219,28699
184.299,389,2218,28684
184.332,386,2219,28699
184.361,379,2221,28721
184.393,380,2225,28767
184.422,383,2220,28711
184.455,384,2209,28571
184.483,379,2200,28450
184.516,376,2207,28534
184.545,374,2215,28642
184.578,376,2213,28611
184.606,382,2201,28459
184.639,379,2186,28266
184.668,380,2180,28188
184.701,380,2180,28185
184.729,374,2172,28087
184.762,379,2161,27949
184.794,382,2178,28162
184.823,386,2176,28144
184.856,376,2174,28108
184.885,383,2179,28178
184.917,383,2192,28349
184.946,379,2202,28479
184.979,374,2199,28440
185.008,383,2192,28343
185.040,372,2183,28234
185.069,375,2181,28208
185.102,387,2177,28151
185.131,378,2161,27950
185.163,386,2162,27961
185.196,383,2172,28084
185.225,374,2179,28175
185.257,379,2186,28264
185.286,374,2205,28511
185.319,378,2219,28699
185.348,380,2220,28708
185.380,371,2219,28699
185.409,387,2219,28698
185.442,381,2224,28756
185.471,378,2222,28735
185.503,373,2219,28700
185.532,387,2218,28686
185.565,374,2220,28704
185.597,376,2219,28695
185.626,369,2212,28597
185.659,375,2213,28622
185.688,378,2220,28707
185.720,378,2224,28753
185.749,375,2223,28743
185.782,381,2222,28732
185.810,371,2224,28755
185.843,380,2232,28860
185.872,381,2246,29047
185.905,373,2258,29198
185.933,380,2279,29467
185.966,373,2294,29660
185.999,373,2313,29915
186.028,370,2330,30123
186.060,376,2339,30252
186.089,374,2353,30431
186.122,373,2359,30499
186.150,375,2366,30600
186.183,368,2370,30644
186.212,373,2374,30703
186.245,367,2377,30737
186.273,372,2378,30748
186.306,369,2380,30780
186.335,370,2384,30831
186.368,370,2389,30897
186.400,365,2393,30938
186.429,366,2393,30940
186.461,376,2393,30941
186.490,377,2392,30938
186.523,365,2392,30935
186.552,369,2388,30881
186.584,373,2382,30796
186.613,371,2377,30736
186.646,371,2367,30605
186.675,373,2357,30484
186.708,376,2347,30347
