t_s,phase,gap_mm,ref_mm,pwm
6.979,post,28.3,30.3,119
7.000,post,28.1,30.3,114
7.020,post,27.7,30.3,104
7.041,post,27.8,30.3,111
7.062,post,27.9,30.3,114
7.082,post,27.9,30.3,111
7.102,post,28.1,30.3,118
7.123,post,27.9,30.3,112
7.144,post,27.8,30.3,107
7.164,post,28.3,30.3,123
7.184,post,28.4,30.3,121
7.205,post,28.2,30.3,112
7.226,post,28.2,30.3,117
7.246,post,27.8,30.3,106
7.267,post,28.0,30.3,113
7.287,post,28.5,30.3,125
7.308,post,27.7,30.3,104
7.328,post,28.5,30.3,127
7.348,post,27.9,30.3,107
7.369,post,28.4,30.3,123
7.390,post,28.0,30.3,110
7.410,post,28.2,30.3,118
7.431,post,27.5,30.3,102
7.451,post,27.6,30.3,105
7.471,post,27.6,30.3,108
7.492,post,27.6,30.3,108
7.512,post,28.0,30.3,117
7.533,post,28.2,30.3,119
7.553,post,28.1,30.3,113
7.574,post,28.0,30.3,111
7.594,post,28.1,30.3,114
7.615,post,28.0,30.3,112
7.635,post,28.5,30.3,126
7.656,post,28.1,30.3,116
7.677,post,28.1,30.3,114
7.697,post,27.9,30.3,109
7.717,post,28.0,30.3,113
7.738,post,28.0,30.3,114
7.758,post,28.0,30.3,114
7.779,post,28.0,30.3,112
7.799,post,28.0,30.3,113
7.819,post,28.2,30.3,117
7.840,post,28.5,30.3,126
7.860,post,27.7,30.3,106
7.881,post,27.9,30.3,109
7.901,post,27.6,30.3,105
7.922,post,28.1,30.3,117
7.942,post,28.0,30.3,113
7.963,post,27.8,30.3,107
7.983,post,28.4,30.3,120
8.003,post,28.5,30.3,125
8.024,post,27.8,30.3,106
8.045,post,28.6,30.3,128
8.065,post,27.6,30.3,101
8.086,post,28.0,30.3,112
8.106,post,27.9,30.3,111
8.127,post,28.1,30.3,116
8.147,post,28.0,30.3,115
8.168,post,27.8,30.3,109
8.189,post,28.2,30.3,120
8.209,post,27.9,30.3,111
8.230,post,28.1,30.3,117
8.253,post,27.9,30.3,112
8.274,post,28.4,30.3,121
8.294,post,27.9,30.3,105
8.314,post,28.0,30.3,112
8.335,post,27.9,30.3,111
8.356,post,27.6,30.3,102
8.376,post,28.0,30.3,116
8.396,post,28.2,30.3,119
8.417,post,27.7,30.3,107
8.438,post,28.3,30.3,120
8.458,post,28.1,30.3,115
8.479,post,28.5,30.3,124
8.499,post,28.1,30.3,112
8.520,post,27.8,30.3,107
8.540,post,27.9,30.3,110
8.560,post,27.7,30.3,107
8.581,post,27.8,30.3,111
8.601,post,27.8,30.3,110
8.622,post,28.0,30.3,114
8.643,post,28.0,30.3,112
8.663,post,28.7,30.3,132
8.684,post,27.9,30.3,108
8.704,post,28.2,30.3,119
8.724,post,27.8,30.3,105
8.745,post,28.0,30.3,114
8.765,post,28.1,30.3,114
8.786,post,28.5,30.3,125
8.806,post,28.1,30.3,113
8.827,post,28.4,30.3,122
8.847,post,27.6,30.3,103
8.868,post,28.0,30.3,113
8.888,post,27.6,30.3,106
8.909,post,27.7,30.3,108
8.929,post,28.0,30.3,114
8.950,post,27.9,30.3,111
8.970,post,28.2,30.3,118
8.991,post,28.0,30.3,112
9.012,post,28.7,30.3,131
9.032,post,28.0,30.3,110
9.052,post,28.4,30.3,123
9.073,post,28.1,30.3,114
9.094,post,28.4,30.3,123
9.114,post,28.2,30.3,118
9.134,post,28.1,30.3,114
9.155,post,27.9,30.3,111
9.175,post,28.0,30.3,114
9.195,post,27.8,30.3,108
9.216,post,28.4,30.3,126
9.236,post,27.5,30.3,99
9.257,post,28.1,30.3,118
9.278,post,27.9,30.3,111
9.298,post,28.5,30.3,124
9.319,post,28.3,30.3,119
9.340,post,28.0,30.3,112
9.360,post,28.6,30.3,129
9.380,post,28.2,30.3,116
9.400,post,27.7,30.3,106
9.421,post,28.1,30.3,114
9.441,post,28.6,30.3,127
9.462,post,28.0,30.3,110
9.482,post,27.7,30.3,105
9.503,post,27.8,30.3,110
9.524,post,27.5,30.3,102
9.546,post,28.1,30.3,118
9.564,post,28.0,30.3,114
9.585,post,28.0,30.3,111
9.606,post,28.3,30.3,120
9.626,post,28.1,30.3,114
9.647,post,28.7,30.3,128
9.667,post,28.0,30.3,110
9.688,post,28.4,30.3,121
9.708,post,28.1,30.3,114
9.729,post,27.8,30.3,108
9.748,post,28.0,30.3,114
9.769,post,27.9,30.3,110
9.790,post,27.9,30.3,113
9.811,post,28.3,30.3,121
9.831,post,28.1,30.3,115
9.851,post,28.5,30.3,126
9.872,post,28.5,30.3,120
9.892,post,28.5,30.3,125
9.913,post,27.9,30.3,106
9.936,post,27.7,30.3,106
9.957,post,27.6,30.3,105
9.977,post,27.9,30.3,114
9.998,post,27.4,30.3,102
10.018,post,27.7,30.3,107
10.039,post,28.1,30.3,119
10.059,post,28.1,30.3,115
10.080,post,28.5,30.3,123
10.100,post,28.4,30.3,120
10.121,post,28.2,30.3,113
10.141,post,27.9,30.3,109
10.162,post,28.2,30.3,119
10.182,post,28.0,30.3,113
10.203,post,27.9,30.3,111
10.223,post,27.8,30.3,109
10.244,post,27.7,30.3,107
10.264,post,28.2,30.3,119
10.285,post,27.8,30.3,109
10.305,post,28.3,30.3,121
10.326,post,27.9,30.3,111
10.347,post,28.2,30.3,117
10.367,post,28.3,30.3,119
10.388,post,28.0,30.3,114
10.408,post,28.0,30.3,114
10.429,post,27.9,30.3,111
10.449,post,27.9,30.3,113
10.469,post,28.4,30.3,121
10.490,post,28.3,30.3,122
10.511,post,28.1,30.3,114
10.531,post,28.4,30.3,126
10.551,post,27.5,30.3,97
10.572,post,28.1,30.3,118
10.592,post,27.7,30.3,108
10.613,post,27.9,30.3,112
10.633,post,27.9,30.3,114
10.654,post,28.5,30.3,124
10.675,post,28.2,30.3,114
10.696,post,28.6,30.3,125
10.715,post,28.2,30.3,115
10.736,post,28.1,30.3,114
10.756,post,28.1,30.3,116
10.777,post,28.0,30.3,114
10.797,post,28.0,30.3,116
10.818,post,28.0,30.3,115
10.839,post,28.1,30.3,117
10.859,post,28.2,30.3,118
10.880,post,28.4,30.3,122
10.900,post,28.3,30.3,118
10.920,post,28.6,30.3,128
10.941,post,27.8,30.3,105
10.961,post,28.2,30.3,114
10.982,post,27.7,30.3,105
11.002,post,27.4,30.3,100
11.022,post,27.4,30.3,104
11.043,post,27.7,30.3,109
11.063,post,27.8,30.3,111
11.084,post,28.3,30.3,120
11.104,post,28.6,30.3,126
11.125,post,28.6,30.3,125
11.145,post,28.3,30.3,112
11.166,post,28.3,30.3,119
11.187,post,27.9,30.3,109
11.207,post,28.2,30.3,119
11.227,post,27.7,30.3,107
11.248,post,27.5,30.3,103
11.268,post,28.0,30.3,117
11.289,post,27.8,30.3,111
11.309,post,27.8,30.3,112
11.329,post,28.2,30.3,119
11.350,post,28.3,30.3,122
11.371,post,28.3,30.3,118
11.391,post,28.5,30.3,123
11.412,post,28.0,30.3,112
11.432,post,27.9,30.3,109
11.453,post,28.3,30.3,121
11.473,post,28.1,30.3,117
11.497,post,28.3,30.3,120
11.517,post,28.7,30.3,128
11.538,post,27.9,30.3,105
11.558,post,28.2,30.3,119
11.579,post,28.6,30.3,127
11.599,post,28.0,30.3,112
11.620,post,27.9,30.3,110
11.640,post,27.8,30.3,110
11.661,post,27.8,30.3,107
11.681,post,27.4,30.3,98
11.702,post,27.8,30.3,109
11.722,post,27.6,30.3,108
11.742,post,27.7,30.3,108
11.763,post,28.0,30.3,114
11.784,post,28.3,30.3,122
11.804,post,27.6,30.3,96
11.824,post,28.2,30.3,119
11.845,post,27.9,30.3,111
11.865,post,28.3,30.3,121
11.886,post,28.1,30.3,115
11.906,post,28.5,30.3,126
11.927,post,28.4,30.3,119
11.947,post,28.6,30.3,128
11.968,post,27.8,30.3,104
11.988,post,28.2,30.3,116
12.009,post,27.8,30.3,109
12.029,post,28.1,30.3,115
12.050,post,27.9,30.3,112
12.070,post,28.0,30.3,114
12.091,post,27.9,30.3,111
12.111,post,28.0,30.3,112
12.132,post,27.9,30.3,111
12.152,post,27.9,30.3,111
12.173,post,28.1,30.3,115
12.193,post,27.9,30.3,110
12.214,post,27.8,30.3,106
12.234,post,28.2,30.3,119
12.255,post,27.9,30.3,110
12.276,post,28.2,30.3,119
12.296,post,28.1,30.3,118
12.316,post,28.4,30.3,121
12.337,post,27.8,30.3,108
12.357,post,28.2,30.3,118
12.378,post,27.9,30.3,110
12.398,post,28.2,30.3,117
12.419,post,27.8,30.3,106
12.439,post,27.9,30.3,111
12.460,post,27.9,30.3,108
12.480,post,28.2,30.3,116
12.501,post,28.1,30.3,114
12.521,post,27.6,30.3,101
12.542,post,27.6,30.3,105
12.562,post,27.6,30.3,107
12.583,post,27.7,30.3,110
12.603,post,27.9,30.3,113
12.624,post,28.1,30.3,117
12.644,post,28.2,30.3,116
12.665,post,28.5,30.3,123
12.685,post,28.2,30.3,115
12.705,post,28.6,30.3,125
12.726,post,28.3,30.3,118
12.746,post,27.6,30.3,100
12.767,post,27.9,30.3,113
12.787,post,27.8,30.3,106
12.808,post,28.2,30.3,118
12.828,post,27.7,30.3,106
12.849,post,27.9,30.3,112
12.869,post,28.1,30.3,116
12.890,post,28.2,30.3,117
12.910,post,28.1,30.3,117
12.931,post,28.2,30.3,116
12.951,post,28.1,30.3,114
12.972,post,28.1,30.3,113
12.992,post,28.2,30.3,117
13.013,post,28.4,30.3,120
13.033,post,27.6,30.3,102
13.054,post,27.7,30.3,107
13.074,post,28.0,30.3,114
13.095,post,27.9,30.3,112
13.115,post,27.7,30.3,107
13.135,post,27.9,30.3,114
13.160,post,28.3,30.3,121
13.180,post,28.3,30.3,120
13.201,post,27.9,30.3,108
13.221,post,28.1,30.3,113
